layer,side,wire_number,tension,tension_pass,frequency,zone,confidence,t_sigma,x,y,Gcode,wires,ttf,time
G,B,30,5.994209126520134,True,77.27002059276455,5,0.83282447,0.010791031690208222,6300.0,335.9,X6300.0 Y335.9,"[5.9957803515156565, 5.972717915218749, 5.995434018984149]",2.0838100910186768,2025-04-04_11-24-12
G,B,31,5.884073094554444,True,76.55685996641823,5,0.8308716,0.06590161876248833,6300.0,340.7,X6300.0 Y340.7,"[6.012802913215364, 5.862529340819248, 5.886607384579743]",7.312189817428589,2025-04-04_11-24-20
G,B,32,5.744014953503625,True,75.64023398482028,5,0.7672348,0.03183872995967111,6300.0,345.4,X6300.0 Y345.4,"[5.695436222122444, 5.7731831252390275, 5.739623387667891]",2.488309144973755,2025-04-04_11-24-22
G,B,33,5.827916820951358,True,76.19066339876314,5,0.8153313,0.034686049187459926,6300.0,350.2,X6300.0 Y350.2,"[5.833481345205366, 5.807610708380591, 5.890632271162095]",5.439721345901489,2025-04-04_11-24-27
G,B,34,6.068845739524493,True,77.74959437701034,5,0.7966276,0.058354008292671365,6300.0,355.0,X6300.0 Y355.0,"[6.1176994538622305, 5.975544679581892, 6.0595592762038155]",3.432297945022583,2025-04-04_11-24-31
G,B,35,5.614311606870456,True,74.78135659351213,5,0.8097083,0.08921390926426624,6300.0,359.8,X6300.0 Y359.8,"[5.601882193933473, 5.448972005313069, 5.660630290746896]",3.0953197479248047,2025-04-04_11-24-34
G,B,36,5.439146212696636,True,73.6055308867664,5,0.82017606,0.020958578164908183,6300.0,364.6,X6300.0 Y364.6,"[5.437837544223104, 5.398536798223368, 5.446792546889774]",6.7764153480529785,2025-04-04_11-24-41
G,B,37,5.6334075183485615,True,74.90842523965452,5,0.8080735,0.060920088485391634,6300.0,369.4,X6300.0 Y369.4,"[5.724098618202483, 5.640832337352871, 5.575224150995923]",2.2829012870788574,2025-04-04_11-24-43
G,B,38,5.586559321082458,True,74.59630054651639,5,0.80201745,0.03300379385145283,6300.0,374.2,X6300.0 Y374.2,"[5.62295153325154, 5.584541253701778, 5.542141891552423]",2.3202736377716064,2025-04-04_11-24-45
G,B,39,5.625861986696132,True,74.8582412890373,5,0.80833364,0.08828263344623853,6300.0,379.0,X6300.0 Y379.0,"[5.616050425409455, 5.612920721287667, 5.801741705079929]",1.7503788471221924,2025-04-04_11-24-47
