layer,side,wire_number,tension,tension_pass,frequency,zone,confidence,t_sigma,x,y,Gcode,wires,ttf,time
X,B,33,6.2835217751382,True,79.8585405355714,5,0.83067924,0.062063965733034625,6300.0,349.2,X6300.0 Y349.2,"[6.27681024436228, 6.4072413223596385, 6.274390646703774]",2.3417224884033203,2025-06-03_17-20-53
X,B,34,6.147809329843939,True,78.99143464233411,5,0.8660696,0.08353261552764775,6300.0,354.0,X6300.0 Y354.0,"[6.133807417677591, 6.213632008752326, 6.01056130444968]",2.4414806365966797,2025-06-03_17-20-55
X,B,35,6.127304604753499,True,78.85959496074872,5,0.8749768,0.08570924287791282,6300.0,358.8,X6300.0 Y358.8,"[6.275643755175338, 6.142056601644194, 6.068589033666264]",2.045715093612671,2025-06-03_17-20-57
X,B,36,6.233881519279252,True,79.54247106315772,5,0.8190015,0.029651904129486043,6300.0,363.6,X6300.0 Y363.6,"[6.22879388874095, 6.2539892097170044, 6.182396157595781]",2.7366249561309814,2025-06-03_17-21-00
X,B,37,6.123978519108936,True,78.8381883726515,5,0.8502373,0.03609718341903541,6300.0,368.4,X6300.0 Y368.4,"[6.128014274898592, 6.192355501281015, 6.107661703977946]",4.205889940261841,2025-06-03_17-21-04
X,B,38,6.105911638376817,True,78.7218087816187,5,0.8808811,0.0264263079709223,6300.0,373.2,X6300.0 Y373.2,"[6.1013874667758845, 6.123558550479688, 6.059805123024391]",3.5905232429504395,2025-06-03_17-21-08
X,B,39,6.096827608384314,True,78.66322805789008,5,0.83930176,0.048915925280381606,6300.0,378.0,X6300.0 Y378.0,"[5.999997589849051, 6.1084949333677985, 6.098276929263965]",2.409011125564575,2025-06-03_17-21-10
X,B,40,6.128954399312373,True,78.87021083368614,5,0.85102415,0.02483395274861508,6300.0,382.8,X6300.0 Y382.8,"[6.11936641531736, 6.13082655533948, 6.176833921813494]",1.7721188068389893,2025-06-03_17-21-12
X,B,41,6.139103338218352,True,78.93548443561167,5,0.82579064,0.04085940180273739,6300.0,387.6,X6300.0 Y387.6,"[6.133087360766151, 6.134530907971937, 6.220475998562618]",2.7504255771636963,2025-06-03_17-21-15
X,B,42,6.283571225007702,True,79.8588547691159,5,0.7964322,0.05198863616878224,6300.0,392.3,X6300.0 Y392.3,"[6.192701987429844, 6.274677217859507, 6.3180858614782744]",3.6535823345184326,2025-06-03_17-21-18
X,B,43,6.034610671776127,True,78.26082737036944,5,0.83111435,0.061081917607475895,6300.0,397.1,X6300.0 Y397.1,"[6.018401883816264, 6.155150574453804, 6.034199146005426]",2.6481199264526367,2025-06-03_17-21-21
X,B,44,6.054105398967605,True,78.38713570919154,5,0.7651601,0.05792732212879059,6300.0,401.9,X6300.0 Y401.9,"[6.026188886076994, 6.061423282269411, 6.162839646307056]",2.3588032722473145,2025-06-03_17-21-23
X,B,45,6.223486962201412,True,79.47612767004317,5,0.8622494,0.04492066126984854,6300.0,406.7,X6300.0 Y406.7,"[6.1616367638042675, 6.220065652241819, 6.271597383704039]",2.1171352863311768,2025-06-03_17-21-26
X,B,46,6.083479997183157,True,78.57707329457646,5,0.86055064,0.091623895866167,6300.0,411.5,X6300.0 Y411.5,"[5.961589424532645, 6.185959959305694, 6.0783155801434985]",2.7091007232666016,2025-06-03_17-21-28
X,B,47,6.159457538351441,True,79.06623147103343,5,0.8388215,0.05103002789407635,6300.0,416.3,X6300.0 Y416.3,"[6.165999325340403, 6.254979133479918, 6.134461391294723]",3.065370559692383,2025-06-03_17-21-31
X,B,48,6.140543789918966,True,78.94474442665893,5,0.8488576,0.03493036089929524,6300.0,421.1,X6300.0 Y421.1,"[6.207661307862635, 6.143555621425225, 6.126532694336283]",4.226393461227417,2025-06-03_17-21-36
X,B,49,6.238874903761658,True,79.57432173549263,5,0.81773597,0.08776646448010757,6300.0,426.0,X6300.0 Y426.0,"[6.24556850690882, 6.0642966625483545, 6.25502591180206]",4.533479690551758,2025-06-03_17-21-48
X,B,50,6.227405825309151,True,79.50114636549935,5,0.8267207,0.09461023843210263,6300.0,430.7,X6300.0 Y430.7,"[6.249585422039286, 6.04015935487695, 6.230811199640811]",5.5680992603302,2025-06-03_17-21-54
X,B,51,6.197345647672091,True,79.30903510830838,5,0.8284354,0.02652767520561785,6300.0,435.5,X6300.0 Y435.5,"[6.19131679392249, 6.249914591685665, 6.196295895186789]",1.6865088939666748,2025-06-03_17-21-56
X,B,52,6.286334451816875,True,79.87641197233248,5,0.83835125,0.06149427094173795,6300.0,440.3,X6300.0 Y440.3,"[6.282075382451277, 6.274723696780202, 6.4086931259977895]",2.405632734298706,2025-06-03_17-21-58
X,B,53,6.193292595919064,True,79.28309689095535,5,0.8281861,0.016565364651486537,6300.0,445.1,X6300.0 Y445.1,"[6.190419317335607, 6.205318757750075, 6.165183323787945]",2.5046350955963135,2025-06-03_17-22-01
X,B,54,5.967002275136403,True,77.82119733065338,5,0.8539594,0.04427538626312401,6300.0,449.9,X6300.0 Y449.9,"[5.962068101310495, 5.960582869161848, 6.055238954948818]",2.9748170375823975,2025-06-03_17-22-04
X,B,55,6.185877721442896,True,79.23562212168993,5,0.87584585,0.007830182047355909,6300.0,454.6,X6300.0 Y454.6,"[6.189651607440457, 6.18489416029687, 6.171181647075511]",2.307454824447632,2025-06-03_17-22-06
X,B,56,6.166662259119378,True,79.11245986320246,5,0.8492877,0.03475625483837057,6300.0,459.4,X6300.0 Y459.4,"[6.1707241192662305, 6.132881884083669, 6.217848149521288]",1.4930682182312012,2025-06-03_17-22-07
X,B,57,6.028678647698943,True,78.22235270465382,5,0.79894143,0.08892621431052825,6300.0,464.2,X6300.0 Y464.2,"[5.852966456791786, 6.030790181560403, 6.050825390473447]",1.8312551975250244,2025-06-03_17-22-09
X,B,58,6.221923979019403,True,79.46614711959934,5,0.87050134,0.0450749987852453,6300.0,469.0,X6300.0 Y469.0,"[6.222988981851442, 6.132769921060765, 6.233000142872672]",2.066295623779297,2025-06-03_17-22-11
X,B,59,5.926067142595807,True,77.55380147245855,5,0.8106859,0.09866031136648842,6300.0,473.8,X6300.0 Y473.8,"[6.122561352144936, 5.917433356533592, 5.9093436795808065]",3.1033222675323486,2025-06-03_17-22-14
X,B,60,6.139343661550134,True,78.93702943753802,5,0.87810916,0.030609649246541786,6300.0,478.6,X6300.0 Y478.6,"[6.088291569951997, 6.162599273166331, 6.134108663085363]",1.4453258514404297,2025-06-03_17-22-16
X,B,61,6.2183964215114935,True,79.44361701889507,5,0.8311923,0.028312475872648252,6300.0,483.4,X6300.0 Y483.4,"[6.166860258696475, 6.214042501295489, 6.23446910702354]",1.4591023921966553,2025-06-03_17-22-17
X,B,62,6.192289180373986,True,79.27667404614607,5,0.8016922,0.06861021944493721,6300.0,488.2,X6300.0 Y488.2,"[6.057504455952952, 6.212400757695883, 6.191419249499922]",2.91573166847229,2025-06-03_17-22-20
X,B,63,6.108517779975475,True,78.73860711622069,5,0.76731604,0.07322199251895305,6300.0,493.0,X6300.0 Y493.0,"[6.214417121080756, 6.035339011027081, 6.11622683939476]",2.287809371948242,2025-06-03_17-22-22
X,B,64,6.042825819443515,True,78.31407899071469,5,0.8745019,0.0507380941922008,6300.0,497.8,X6300.0 Y497.8,"[6.07962483405246, 6.0340412941336155, 5.956702151900522]",3.616013526916504,2025-06-03_17-22-26
X,B,65,6.2194271893420625,True,79.45020107417564,5,0.85572124,0.052399099662098284,6300.0,502.6,X6300.0 Y502.6,"[6.224307958234277, 6.19777270989557, 6.319794211471643]",1.418550729751587,2025-06-03_17-22-28
X,B,66,6.171303764023603,True,79.14222732776365,5,0.8018956,0.06490767504674172,6300.0,507.4,X6300.0 Y507.4,"[6.152962526015355, 6.171877416946085, 6.299132072026683]",1.4806108474731445,2025-06-03_17-22-29
X,B,67,6.133815614836855,True,78.90148281529132,5,0.82036275,0.04034715526802924,6300.0,512.1,X6300.0 Y512.1,"[6.104239105064391, 6.202024407192902, 6.14072030022179]",3.714840888977051,2025-06-03_17-22-33
X,B,68,6.078050514301956,True,78.54200059695398,5,0.8044939,0.006840011264008925,6300.0,516.9,X6300.0 Y516.9,"[6.064663678985812, 6.077837737323792, 6.080215585933868]",1.9872095584869385,2025-06-03_17-22-35
X,B,69,6.011459572100064,True,78.11056371877233,5,0.88457394,0.010019324864892883,6300.0,521.7,X6300.0 Y521.7,"[6.011446645576394, 6.014233363670869, 5.991723267895065]",1.5318989753723145,2025-06-03_17-22-36
X,B,70,6.201975444574045,True,79.3386539317648,5,0.84636146,0.07987572555722781,6300.0,526.5,X6300.0 Y526.5,"[6.052590342618598, 6.241319462535591, 6.191638024349627]",3.871356248855591,2025-06-03_17-22-40
X,B,71,5.996308318032404,True,78.01206687052674,5,0.8343794,0.049670574600472216,6300.0,531.3,X6300.0 Y531.3,"[5.998916098747984, 6.092858554834988, 5.978929443585766]",3.0917255878448486,2025-06-03_17-22-43
X,B,72,6.0690076098463415,True,78.48355157795551,5,0.8698695,0.05109798537212602,6300.0,536.1,X6300.0 Y536.1,"[6.076653341845303, 6.149227642337181, 6.024627148410964]",4.478692531585693,2025-06-03_17-22-48
X,B,73,6.0449654401468615,True,78.32794233875232,5,0.83178157,0.03460541138068814,6300.0,540.9,X6300.0 Y540.9,"[5.979391093780732, 6.0605185649987625, 6.041230526700193]",3.046684503555298,2025-06-03_17-22-51
X,B,74,6.0788584024786765,True,78.54722028418077,5,0.8396511,0.04967845307638634,6300.0,545.7,X6300.0 Y545.7,"[6.069359739825054, 6.177627565087876, 6.075386192952491]",1.7641723155975342,2025-06-03_17-22-52
X,B,75,6.141169670551017,True,78.94876758236417,5,0.8172712,0.03641825108572736,6300.0,550.5,X6300.0 Y550.5,"[6.141873267463907, 6.069221793531743, 6.150376349981021]",2.0541131496429443,2025-06-03_17-22-55
X,B,76,6.056791370418561,True,78.4045224449035,5,0.84565395,0.06247852586040246,6300.0,555.3,X6300.0 Y555.3,"[6.053922867437455, 6.043085072422629, 6.180708185146551]",3.0237789154052734,2025-06-03_17-22-58
X,B,77,6.099532051223961,True,78.68067291862988,5,0.8258746,0.026784980249167204,6300.0,560.1,X6300.0 Y560.1,"[6.095035301047214, 6.116731887369748, 6.0522608205229576]",2.6999402046203613,2025-06-03_17-23-00
X,B,78,6.016513713748097,True,78.14339259377734,5,0.8523993,0.08511956451974749,6300.0,564.9,X6300.0 Y564.9,"[6.003246984437326, 6.00785391207228, 6.1860722290776895]",2.6365914344787598,2025-06-03_17-23-03
X,B,79,6.0923354028160785,True,78.63424277819108,5,0.85665923,0.018115129250989726,6300.0,569.6,X6300.0 Y569.6,"[6.056333155864557, 6.095818767959422, 6.093608087086386]",6.366272687911987,2025-06-03_17-23-09
X,B,80,6.100154819759198,True,78.68468950517648,5,0.8338561,0.024159811736368362,6300.0,574.4,X6300.0 Y574.4,"[6.052983797109946, 6.099174423452317, 6.108117427850724]",3.6026830673217773,2025-06-03_17-23-13
X,B,81,6.005760467074471,True,78.07352896386762,5,0.7669797,0.04983140619285678,6300.0,579.2,X6300.0 Y579.2,"[6.104326675179852, 5.993247066791393, 6.004966200698546]",3.0687849521636963,2025-06-03_17-23-16
X,B,82,6.080708392937607,True,78.55917158691098,5,0.8398447,0.016676475180435094,6300.0,584.0,X6300.0 Y584.0,"[6.079426878867317, 6.087170693073113, 6.048564124374684]",3.553152084350586,2025-06-03_17-23-20
X,B,83,6.099106996703806,True,78.67793138386516,5,0.87087774,0.09324987623297268,6300.0,588.8,X6300.0 Y588.8,"[6.1092016794322115, 6.057863385961586, 6.27628421776407]",2.6620841026306152,2025-06-03_17-23-22
X,B,84,6.038952250990804,True,78.2889745458296,5,0.8552533,0.012168064641786453,6300.0,593.6,X6300.0 Y593.6,"[6.063056371659049, 6.038572527718969, 6.0360942551757395]",3.9118471145629883,2025-06-03_17-23-26
X,B,85,6.150509664398518,True,79.00878064898446,5,0.84803367,0.07742055654587919,6300.0,598.4,X6300.0 Y598.4,"[6.302382249842401, 6.152298169034198, 6.1269468923927946]",1.5457181930541992,2025-06-03_17-23-28
X,B,86,6.149940400589164,True,79.0051242137733,5,0.7940642,0.09800087058515905,6300.0,603.2,X6300.0 Y603.2,"[6.085110437698076, 6.166566713816007, 6.321395278966802]",1.714832067489624,2025-06-03_17-23-29
X,B,87,5.957982012147488,True,77.76235428653386,5,0.8511413,0.035726509487019414,6300.0,608.0,X6300.0 Y608.0,"[5.982226541511041, 5.951782415784492, 5.895951033501687]",2.4411165714263916,2025-06-03_17-23-32
X,B,88,5.994178795420638,True,77.9982130788377,5,0.8579317,0.03447298733272162,6300.0,612.8,X6300.0 Y612.8,"[6.004170523737488, 5.926409156389913, 5.993796298306799]",3.126814365386963,2025-06-03_17-23-35
X,B,89,5.979094171805677,True,77.90000822999272,5,0.8485951,0.06171659841346388,6300.0,617.6,X6300.0 Y617.6,"[5.858242658902786, 5.9776266072169175, 5.998251679833722]",3.2793829441070557,2025-06-03_17-23-38
X,B,90,6.006981039988525,True,78.08146214685186,5,0.8368147,0.09279958883124517,6300.0,622.3,X6300.0 Y622.3,"[5.999587914727986, 6.0434232578680405, 5.8283430029350285]",2.4713168144226074,2025-06-03_17-23-41
X,B,91,6.139712646604905,True,78.9394015271383,5,0.88364035,0.07826646290995364,6300.0,627.1,X6300.0 Y627.1,"[6.152265251815888, 5.983886664507771, 6.147460244869277]",2.9009478092193604,2025-06-03_17-23-44
X,B,92,6.129991409388815,True,78.87688291334904,5,0.867651,0.019750441785442475,6300.0,631.9,X6300.0 Y631.9,"[6.167646853026456, 6.12150601181951, 6.131981716952707]",3.64799165725708,2025-06-03_17-23-47
X,B,93,6.093103552192545,True,78.6391999035559,5,0.83506566,0.05075471073615906,6300.0,636.7,X6300.0 Y636.7,"[6.072773313035032, 6.190639974735152, 6.0974609065831675]",2.9911746978759766,2025-06-03_17-23-50
X,B,94,5.841896194616544,True,77.0010636906855,5,0.8500913,0.050158640763806356,6300.0,641.5,X6300.0 Y641.5,"[5.941741723828062, 5.833009014275741, 5.837833467596824]",2.165405511856079,2025-06-03_17-23-52
