wire_number,A,B
1,7.469038750338322,
2,7.592780630423468,
3,7.84277282800485,
4,8.215646042360193,
5,7.623524769600545,
6,7.857854154571823,
7,7.748942504440984,
8,7.737386833577234,
9,8.352217730327034,
10,7.834830655251324,
11,7.830303921983236,
12,8.121308774602914,
13,7.970598132916264,
14,7.855883234113388,
15,7.736173360550755,
16,6.73687252944644,
17,8.05208794096716,
18,7.855431281467466,
19,8.533388656542169,
20,8.220455440823251,
21,7.810801558569866,
22,7.5637444356391645,
23,7.603142582651887,
24,8.055996262867316,
25,7.935154816083859,
26,9.489174722696472,
27,8.567414498690988,
28,7.821090755037529,
29,8.434616000334515,
30,7.880065744304872,
31,8.155455187021534,
32,8.276452334345318,
33,8.090423392453255,
34,8.348204092752338,
35,7.9155720669764245,
36,8.143384697770419,
37,8.05745823643232,
38,8.018469427929304,
39,8.36787407901008,
40,8.155160013575198,
41,7.816793398132532,
42,7.26574502864469,
43,7.230722038240154,
44,7.226013776700958,
45,7.050158868272348,
46,7.161803436654779,
47,6.493509602918211,
48,7.069886044566417,
49,7.263071911309652,
50,6.38902806114045,
51,6.393871944684215,
52,6.297858740773651,
53,6.237047533160871,
54,6.117454607473997,
55,6.123479322219482,
56,6.596554018992368,
57,5.957335251616993,
58,5.705169831860829,
59,6.008278279563086,
60,5.8834834176333874,
61,5.240281044734038,
62,5.339233599462758,
63,5.33435856136177,
64,5.175299225478528,
65,5.205199483739589,
66,6.000894204060657,
67,5.305239663828859,
68,5.384563727197835,
69,5.144777569255864,
70,5.102120693703901,
71,4.864282957510584,
72,4.960682553207298,
73,5.814687630337675,
74,5.117933030290731,
75,5.267389021640394,
76,5.076015854971883,
77,5.601988293305765,
78,4.988634773744425,
79,5.032616192476318,
80,4.740130189363659,
81,4.913363591098621,
82,4.397903894199313,
83,5.050576345537316,
84,4.970799831701751,
85,4.873257393274394,
86,4.845981102347875,
87,4.653108486923489,
88,4.4901257180231715,
89,4.39653028294315,
90,4.572889076868804,
91,4.44334311868973,
92,4.202368000514397,
93,4.529644530808767,
94,4.356272385269485,
95,4.563177097904255,
96,4.497739381758031,
97,4.658495783777495,
98,4.697922248120564,
99,4.238115688807861,
100,4.1908563382534485,
101,4.346547154214862,
102,4.406418278150542,
103,4.364114465319484,
104,4.582255758795886,
105,4.2939676054802,
106,4.519706129998794,
107,4.305348439723528,
108,4.313150447258916,
109,4.299613202068294,
110,4.345684204076913,
111,4.267495659689352,
112,4.377321244733562,
113,4.520050853964785,
114,4.406043542382808,
115,4.466275823162075,
116,4.458087905361833,
117,4.526056277861261,
118,4.433077536265445,
119,4.405946978143725,
120,4.238303145753448,
121,4.140419761596138,
122,4.531309692365862,
123,4.761999324936309,
124,4.280700949947022,
125,4.580251826966056,
126,4.577441932534237,
127,4.543435182059266,
128,4.613562292491482,
129,4.389922214859571,
130,4.274102490643888,
131,4.4147438126872975,
132,4.5954823566856415,
133,4.569157431956845,
134,4.483554119647255,
135,4.252012664905664,
136,4.430537098608206,
137,4.432604686636082,
138,4.260430883617603,
139,4.2476550652060014,
140,4.400504582548749,
141,4.456387531337603,
142,4.3274977406786,
143,4.371542175250615,
144,4.301782675696376,
145,3.976948754909728,
146,4.362318507638732,
147,4.325071170368423,
148,4.755354295192663,
149,4.523573288261599,
150,4.426491950998188,
151,4.433939373797941,
152,4.156650630360304,
153,4.27217940731394,
154,4.349088666039766,
155,4.319314381753734,
156,4.417089686271626,
157,4.610164261470649,
158,4.576255218708521,
159,4.349340999902264,
160,4.3292112951474815,
161,4.349420870323728,
162,4.544358378504369,
163,4.680174424787666,
164,4.65122075593873,
165,4.561006617170086,
166,4.521504006595258,
167,4.75668215924685,
168,4.688930535247083,
169,4.776356048407979,
170,4.466816673974286,
171,4.615276336949022,
172,4.748656441194315,
173,4.584267921418957,
174,4.512968357318841,
175,4.60798709745773,
176,4.625344820768403,
177,4.480774778416288,
178,4.564266383134451,
179,4.6013751690677225,
180,4.615862666526349,
181,4.582302839340605,
182,4.610591408581318,
183,4.701811987615855,
184,4.629248456741808,
185,4.777499244513086,
186,4.720606032342878,
187,4.633087556166756,
188,4.593843267540813,
189,4.585673926005922,
190,4.5925795344072595,
191,4.635723532201342,
192,4.357885926675344,
193,4.7529983830514695,
194,4.638087338254212,
195,4.553238787717737,
196,4.646180746656478,
197,4.632319456191299,
198,4.689169498264441,
199,4.596866847674627,
200,4.69641775326699,
201,4.62248554663112,
202,4.7845116511636965,
203,4.6794023268419,
204,4.657304071030244,
205,4.755522866692091,
206,4.709811273577022,
207,4.577829377073847,
208,4.69744961110844,
209,4.8384711941366305,
210,5.003483330339031,
211,4.658683651310705,
212,4.624736373452469,
213,4.623901035683327,
214,4.619897980625222,
215,4.603801199880122,
216,4.663092694860783,
217,4.816837872418978,
218,4.689571386886725,
219,4.739629718347027,
220,4.773415295453085,
221,4.593325489622695,
222,4.755259437961622,
223,4.9144630138366345,
224,4.773867704587311,
225,5.518042565338206,
226,4.60848276474077,
227,4.713968584967236,
228,4.726105614803875,
229,4.733434162726298,
