wire_number,mu_A,mu_B,n_A,n_B
247,6.380000114440918,6.390000104904175,42,42
248,6.5299999713897705,6.355000019073486,42,42
249,6.5299999713897705,6.275000095367432,42,42
250,6.575000047683716,6.394999980926514,42,42
251,6.5950000286102295,6.355000019073486,42,42
252,6.549999952316284,6.390000104904175,42,42
253,6.5,6.329999923706055,42,42
254,6.585000038146973,6.244999885559082,42,42
255,6.4700000286102295,6.31000018119812,42,42
256,6.474999904632568,6.320000171661377,42,42
257,6.565000057220459,6.380000114440918,42,42
258,6.539999961853027,6.355000019073486,42,42
259,6.510000228881836,6.300000190734863,42,42
260,6.5,6.254999876022339,42,42
261,6.515000104904175,6.355000019073486,42,42
262,6.5299999713897705,6.210000038146973,42,42
263,6.454999923706055,6.244999885559082,42,42
264,6.549999952316284,6.275000095367432,42,42
265,6.559999942779541,6.300000190734863,42,42
266,6.559999942779541,6.180000066757202,42,42
267,6.565000057220459,6.259999990463257,42,42
268,6.519999980926514,6.1549999713897705,42,42
269,6.394999980926514,6.259999990463257,42,42
270,6.414999961853027,6.190000057220459,42,42
271,6.484999895095825,6.150000095367432,42,42
272,6.504999876022339,6.2149999141693115,42,42
273,6.575000047683716,6.325000047683716,42,42
274,6.565000057220459,6.28000020980835,42,42
275,6.5299999713897705,6.2200000286102295,42,42
276,6.585000038146973,6.254999876022339,42,42
277,6.634999990463257,6.315000057220459,42,42
278,6.489999771118164,6.269999980926514,42,42
279,6.570000171661377,6.2900002002716064,42,42
280,6.5299999713897705,6.349999904632568,42,42
281,6.515000104904175,6.2900002002716064,42,42
282,6.585000038146973,6.244999885559082,42,42
283,6.670000076293945,6.3399999141693115,42,42
284,6.585000038146973,6.365000009536743,42,42
285,6.565000057220459,6.380000114440918,42,42
286,6.555000066757202,6.335000038146973,42,42
287,6.644999980926514,6.244999885559082,42,42
288,6.629999876022339,6.25,42,42
289,6.440000057220459,6.300000190734863,42,42
290,6.525000095367432,6.349999904632568,42,42
291,6.489999771118164,6.429999828338623,42,42
292,6.634999990463257,6.309999942779541,42,42
293,6.549999952316284,6.340000152587891,42,42
294,6.585000038146973,6.390000104904175,42,42
295,6.6000001430511475,6.3399999141693115,42,42
296,6.549999952316284,6.440000057220459,42,42
297,6.549999952316284,6.365000009536743,42,42
298,6.5299999713897705,6.380000114440918,42,42
299,6.5299999713897705,6.340000152587891,42,42
300,6.590000152587891,6.4700000286102295,42,42
301,6.484999895095825,6.434999942779541,42,42
302,6.450000047683716,6.460000038146973,42,42
303,6.590000152587891,6.414999961853027,42,42
304,6.4700000286102295,6.424999952316284,42,42
305,6.484999895095825,6.325000047683716,42,42
306,6.575000047683716,6.380000114440918,42,42
307,6.515000104904175,6.31000018119812,42,42
308,6.539999961853027,6.3399999141693115,42,42
309,6.539999961853027,6.424999952316284,42,42
310,6.519999980926514,6.349999904632568,42,42
311,6.515000104904175,6.370000123977661,42,42
312,6.5950000286102295,6.355000019073486,42,42
313,6.5400002002716064,6.325000047683716,42,42
314,6.539999961853027,6.2900002002716064,42,42
315,6.590000152587891,6.409999847412109,42,42
316,6.4649999141693115,6.4049999713897705,42,42
317,6.650000095367432,6.244999885559082,42,42
318,6.615000009536743,6.3450000286102295,42,42
319,6.550000190734863,6.365000009536743,42,42
320,6.555000066757202,6.325000047683716,42,42
321,6.539999961853027,6.2850000858306885,42,42
322,6.565000057220459,6.370000123977661,42,42
323,6.565000057220459,6.3399999141693115,42,42
324,6.565000057220459,6.3399999141693115,42,42
325,6.690000057220459,6.380000114440918,42,42
326,6.575000047683716,6.355000019073486,42,42
327,6.570000171661377,6.275000095367432,42,42
328,6.480000019073486,6.419999837875366,42,42
329,6.5299999713897705,6.340000152587891,42,42
330,6.565000057220459,6.390000104904175,42,42
331,6.519999980926514,6.355000019073486,42,42
332,6.605000019073486,6.355000019073486,42,42
333,6.605000019073486,6.400000095367432,42,42
334,6.6000001430511475,6.305000066757202,42,42
335,6.570000171661377,6.244999885559082,42,42
336,6.605000019073486,6.380000114440918,42,42
337,6.474999904632568,6.265000104904175,42,42
338,6.519999980926514,6.409999847412109,42,42
339,6.474999904632568,6.325000047683716,42,42
340,6.519999980926514,6.380000114440918,42,42
341,6.644999980926514,6.355000019073486,42,42
342,6.5899999141693115,6.360000133514404,42,42
343,6.559999942779541,6.3399999141693115,42,42
344,6.630000114440918,6.31000018119812,42,42
345,6.570000171661377,6.3399999141693115,42,42
