wire_number,mu_A,mu_B,n_A,n_B
303,5.96999979019165,6.184999942779541,42,42
304,5.9049999713897705,6.039999961853027,42,42
305,5.990000009536743,6.039999961853027,42,42
306,6.050000190734863,6.050000190734863,42,42
307,6.045000076293945,6.019999980926514,42,42
308,6.039999961853027,6.06000018119812,42,42
309,6.009999990463257,6.019999980926514,42,42
310,5.96999979019165,5.96999979019165,42,42
311,5.919999837875366,6.045000076293945,42,42
312,5.990000009536743,5.96999979019165,42,42
313,6.0299999713897705,5.9599997997283936,42,42
314,6.039999961853027,5.990000009536743,42,42
315,6.06000018119812,6.025000095367432,42,42
316,6.1000001430511475,6.009999990463257,42,42
317,6.090000152587891,5.909999847412109,42,42
318,6.045000076293945,6.0,42,42
319,6.055000066757202,6.070000171661377,42,42
320,6.070000171661377,6.019999980926514,42,42
321,6.06000018119812,6.0350000858306885,42,42
322,6.0,5.974999904632568,42,42
323,5.984999895095825,6.019999980926514,42,42
324,5.929999828338623,6.009999990463257,42,42
325,5.929999828338623,6.06000018119812,42,42
326,5.900000095367432,6.019999980926514,42,42
327,5.894999980926514,6.019999980926514,42,42
328,5.880000114440918,6.110000133514404,42,42
329,5.8450000286102295,6.045000076293945,42,42
330,5.799999952316284,5.949999809265137,42,42
331,5.75,6.050000190734863,42,42
332,5.7850000858306885,6.019999980926514,42,42
333,5.7850000858306885,6.050000190734863,42,42
334,5.700000047683716,6.080000162124634,42,42
335,5.710000038146973,6.105000019073486,42,42
336,5.704999923706055,6.019999980926514,42,42
337,5.710000038146973,6.125,42,42
338,5.670000076293945,6.269999980926514,42,42
339,5.629999876022339,6.210000038146973,42,42
340,5.680000066757202,6.159999847412109,42,42
341,5.659999847412109,6.164999961853027,42,42
342,5.605000019073486,6.210000038146973,42,42
343,5.545000076293945,6.300000190734863,42,42
344,5.484999895095825,6.330000162124634,42,42
345,5.570000171661377,6.110000133514404,42,42
346,5.840000152587891,6.240000009536743,42,42
347,5.740000009536743,6.320000171661377,42,42
348,5.7850000858306885,6.230000019073486,42,42
349,5.835000038146973,6.2200000286102295,42,42
350,5.900000095367432,6.019999980926514,42,42
351,5.789999961853027,6.139999866485596,42,42
352,5.894999980926514,6.115000009536743,42,42
353,5.900000095367432,6.1499998569488525,42,42
354,5.984999895095825,6.25,42,42
355,5.919999837875366,6.320000171661377,42,42
356,6.019999980926514,6.2850000858306885,42,42
357,6.0299999713897705,6.2850000858306885,42,42
