layer,side,wire_number,tension,tension_pass,frequency,zone,confidence,t_sigma,x,y,Gcode,wires,ttf,time
U,B,39,4.775637382109787,True,236.21150798692966,1,0.783883,0.09109527509578319,1108.0,346.2,X1108.0 Y346.2,"[4.867258245492494, 4.685067695300928]",1.505784273147583,2025-05-08_16-43-51
U,B,40,4.691401748286071,True,228.10037770812957,1,0.85632277,0.0061381116204883845,1108.0,351.9,X1108.0 Y351.9,"[4.69754801189537, 4.6852717886543935]",1.1638662815093994,2025-05-08_16-43-52
U,B,41,5.117985008226544,True,232.3328293681078,1,0.8251692,0.09962468494580534,1108.0,357.6,X1108.0 Y357.6,"[5.21819422139138, 5.01894485149977]",1.1997947692871094,2025-05-08_16-43-53
U,B,42,4.8500932108275725,True,220.63923806718222,1,0.86509514,0.04438919063016522,1108.0,363.3,X1108.0 Y363.3,"[4.805850017860404, 4.894628399120735]",1.2212750911712646,2025-05-08_16-43-55
U,B,43,5.370772206308917,True,226.69256630834093,1,0.86694705,0.04523175024143811,1108.0,369.1,X1108.0 Y369.1,"[5.325680965765857, 5.416144466248733]",1.8904359340667725,2025-05-08_16-43-57
U,B,44,4.996296065046183,True,213.54755260392994,1,0.86964786,0.023750947398062383,1108.0,374.9,X1108.0 Y374.9,"[4.972597118492425, 5.02009901328855]",1.1627776622772217,2025-05-08_16-43-58
U,B,45,5.24405082019036,True,213.79219179322132,1,0.7067998,0.009726623988991712,1108.0,380.6,X1108.0 Y380.6,"[5.234318970061187, 5.25377221803917]",1.7357470989227295,2025-05-08_16-43-59
U,B,46,5.175155909316488,True,207.69755075158747,1,0.7874385,0.00899224143800259,1108.0,386.3,X1108.0 Y386.3,"[5.166176575292585, 5.18416105816859]",1.1402132511138916,2025-05-08_16-44-01
U,B,47,5.0767100683329165,True,201.22775833496297,1,0.82155496,0.010100219459713955,1108.0,392.1,X1108.0 Y392.1,"[5.066624982836721, 5.086825421756149]",1.5061397552490234,2025-05-08_16-44-02
U,B,48,5.252822791738094,True,200.3642396818167,1,0.7280731,0.029605510653784695,1108.0,397.9,X1108.0 Y397.9,"[5.282499652272435, 5.223288630964865]",1.662388801574707,2025-05-08_16-44-04
U,B,49,5.354690233268961,True,198.07074269848837,1,0.76746404,0.0663048588727424,1108.0,403.7,X1108.0 Y403.7,"[5.421266716860896, 5.288656999115411]",1.7700884342193604,2025-05-08_16-44-06
U,B,50,5.239916451162697,True,191.96590442261493,1,0.86968726,0.017198814220258818,1108.0,409.5,X1108.0 Y409.5,"[5.257146594135474, 5.222748965694956]",1.9917700290679932,2025-05-08_16-44-08
U,B,51,5.335691512440846,True,189.82631173777858,1,0.7929747,0.03061020554491778,1108.0,415.3,X1108.0 Y415.3,"[5.366376260281561, 5.305155849191725]",1.5041897296905518,2025-05-08_16-44-09
U,B,52,5.202477947317815,True,183.7919154562342,1,0.82125014,0.038010875338788885,1108.0,421.1,X1108.0 Y421.1,"[5.24059630073771, 5.1645745500601326]",2.050335645675659,2025-05-08_16-44-11
U,B,53,5.447336017161218,True,184.4393764816449,1,0.8640948,0.026617217045038277,1108.0,426.9,X1108.0 Y426.9,"[5.420777958589083, 5.4740123926791595]",1.167123556137085,2025-05-08_16-44-12
U,B,54,5.471574296627537,True,181.3855440023964,1,0.85890734,0.00830514628228185,1108.0,432.8,X1108.0 Y432.8,"[5.463280615333111, 5.4798909078976745]",2.809387445449829,2025-05-08_16-44-15
U,B,55,5.669800955314697,True,181.21176754450363,1,0.8860336,0.02785330001173625,1108.0,438.6,X1108.0 Y438.6,"[5.69771634413393, 5.6420097441104575]",1.3767180442810059,2025-05-08_16-44-16
U,B,56,5.557308729333985,True,176.1654148421612,1,0.8355848,0.03211975770978848,1108.0,444.6,X1108.0 Y444.6,"[5.525267534120445, 5.589507049540022]",2.870126962661743,2025-05-08_16-44-19
U,B,57,5.569821460573792,True,173.20401970650298,1,0.7191371,0.061109697154169584,1108.0,450.7,X1108.0 Y450.7,"[5.631159943947671, 5.508940549639332]",3.316679000854492,2025-05-08_16-44-23
U,B,58,5.5140462771415635,True,169.3316349604967,1,0.7779405,0.08387247582056778,1108.0,456.5,X1108.0 Y456.5,"[5.598321643879697, 5.430576692238562]",1.8103229999542236,2025-05-08_16-44-24
U,B,59,5.688518362468165,True,169.01453177512587,1,0.891966,0.015528304073365362,1108.0,462.3,X1108.0 Y462.3,"[5.704072807495393, 5.6730161993486625]",1.9318876266479492,2025-05-08_16-44-26
U,B,60,5.6724378610754815,True,165.93403905528592,1,0.83688706,0.0021822020769248773,1108.0,467.8,X1108.0 Y467.8,"[5.674618088640563, 5.670253684486713]",6.44626784324646,2025-05-08_16-44-33
U,B,61,5.630954986526031,True,162.56143766961043,1,0.85488844,0.06506434644846815,1108.0,473.7,X1108.0 Y473.7,"[5.566143717955813, 5.69627241085275]",4.83077335357666,2025-05-08_16-44-38
U,B,62,5.605427589942946,True,159.5513195613177,1,0.8461205,0.024461787156587533,1108.0,479.4,X1108.0 Y479.4,"[5.581016976400219, 5.629940550713394]",2.4871041774749756,2025-05-08_16-44-40
U,B,63,5.53451366755908,True,155.97301311203523,1,0.8764101,0.00419828337695316,1108.0,485.2,X1108.0 Y485.2,"[5.53032038283335, 5.538716949587256]",1.8643605709075928,2025-05-08_16-44-42
U,B,64,5.664818566227051,True,155.3102360496137,1,0.8588574,0.021813779906719954,1108.0,491.0,X1108.0 Y491.0,"[5.686675181481115, 5.643047621667675]",3.3757190704345703,2025-05-08_16-44-45
U,B,65,5.39706537732322,True,149.21843206659094,1,0.8889614,0.03688266989494915,1108.0,496.5,X1108.0 Y496.5,"[5.434047978860265, 5.360282639070367]",3.885166883468628,2025-05-08_16-44-49
U,B,66,5.508740122298797,True,148.45021778755296,1,0.91125464,0.042067509233037814,1108.0,502.2,X1108.0 Y502.2,"[5.550930052619056, 5.46679503415298]",1.2531967163085938,2025-05-08_16-44-51
U,B,67,5.629209682945158,True,147.78291476924838,1,0.9221144,0.010474893613449776,1108.0,507.9,X1108.0 Y507.9,"[5.639699934872173, 5.618750147645273]",1.2390191555023193,2025-05-08_16-44-52
U,B,68,5.497141083136391,True,143.87353024908805,1,0.7848569,0.04188716416878435,1108.0,513.6,X1108.0 Y513.6,"[5.455375640418161, 5.53914996875573]",1.2755157947540283,2025-05-08_16-44-53
U,B,69,5.661386643931151,True,143.85221864248163,1,0.8989707,0.03758152419592253,1108.0,519.3,X1108.0 Y519.3,"[5.623905106998324, 5.699068155390169]",2.961359739303589,2025-05-08_16-44-56
U,B,70,5.881433293666696,True,144.48875455043128,1,0.8142744,0.04003045497862345,1108.0,525.1,X1108.0 Y525.1,"[5.921571932873841, 5.8415110229165945]",3.8163747787475586,2025-05-08_16-45-00
U,B,71,5.518960718902622,True,137.97905905063902,1,0.76147884,0.047090962684047444,1108.0,530.9,X1108.0 Y530.9,"[5.472017345188519, 5.566199270556614]",2.0201432704925537,2025-05-08_16-45-02
U,B,72,5.791307973670158,True,139.34468344911474,1,0.870844,0.009954014250554533,1108.0,536.6,X1108.0 Y536.6,"[5.801276229090312, 5.781368200589203]",1.9784290790557861,2025-05-08_16-45-04
U,B,73,5.768761960041092,True,137.15411803793154,1,0.83788395,0.0466921276605583,1108.0,542.4,X1108.0 Y542.4,"[5.815595306759617, 5.7222110514385]",1.6582038402557373,2025-05-08_16-45-06
U,B,74,5.462250793273449,True,131.62585876094425,1,0.8900423,0.013941310252647998,1108.0,548.2,X1108.0 Y548.2,"[5.448332333861035, 5.476214954366331]",1.3226497173309326,2025-05-08_16-45-07
U,B,75,5.445756257586398,True,129.66236726158726,1,0.7015964,0.014317555420525707,1108.0,553.9,X1108.0 Y553.9,"[5.460097555508599, 5.431462444667548]",1.4688920974731445,2025-05-08_16-45-08
U,B,76,5.637252301334959,True,130.15702688856257,1,0.8887798,0.010284519699307548,1108.0,559.7,X1108.0 Y559.7,"[5.6269621775564005, 5.647531216955016]",2.0564517974853516,2025-05-08_16-45-10
U,B,77,5.712054660872987,True,129.3048485196181,1,0.85248435,0.02271520144499073,1108.0,565.5,X1108.0 Y565.5,"[5.734815183103482, 5.6893847802135005]",2.3086235523223877,2025-05-08_16-45-13
U,B,78,5.6828865120944885,True,127.29311778549952,1,0.740265,0.07532544431758215,1108.0,571.3,X1108.0 Y571.3,"[5.758536959355729, 5.607886070720565]",1.725782871246338,2025-05-08_16-45-14
U,B,79,5.499973362868726,True,123.63253407668552,1,0.8134065,0.0054047390327465195,1108.0,576.5,X1108.0 Y576.5,"[5.505384839836449, 5.494575361770956]",7.056292533874512,2025-05-08_16-45-22
U,B,80,5.9107501244296445,True,126.5378836260371,1,0.838529,0.021242926377865068,1108.0,582.2,X1108.0 Y582.2,"[5.889547548645765, 5.932033401401495]",1.219123363494873,2025-05-08_16-45-23
U,B,81,5.8190332576940955,True,123.99284553543951,1,0.86082995,0.011786731379393345,1108.0,587.9,X1108.0 Y587.9,"[5.807264293474174, 5.8308377562329605]",1.4386937618255615,2025-05-08_16-45-24
U,B,82,5.628164746273892,True,120.43124885833313,1,0.88118595,0.03283580816765452,1108.0,593.6,X1108.0 Y593.6,"[5.66108131541409, 5.595409699078781]",1.3226449489593506,2025-05-08_16-45-25
U,B,83,5.948686229992056,True,122.31262824114515,1,0.8854358,0.03072777303494556,1108.0,599.4,X1108.0 Y599.4,"[5.979422925524792, 5.917967379454901]",1.6930410861968994,2025-05-08_16-45-27
U,B,84,5.588208573182585,True,117.1150676718721,1,0.8445749,0.03763539146238726,1108.0,605.2,X1108.0 Y605.2,"[5.550674220875305, 5.625945003800079]",1.4273066520690918,2025-05-08_16-45-29
U,B,85,5.619188620905076,True,116.04994136325364,1,0.7649864,0.008292216054197166,1108.0,611.0,X1108.0 Y611.0,"[5.610907764558075, 5.627492196666469]",2.2517542839050293,2025-05-08_16-45-31
U,B,86,5.812799285486223,True,116.63836085315707,1,0.78887784,0.03914060803574548,1108.0,616.7,X1108.0 Y616.7,"[5.773763745258048, 5.852044961329539]",1.3969531059265137,2025-05-08_16-45-32
U,B,87,5.74694473397798,True,114.63563935888098,1,0.84249556,0.03137416402852411,1108.0,622.5,X1108.0 Y622.5,"[5.71564479530629, 5.7783931233633385]",1.2377562522888184,2025-05-08_16-45-34
U,B,88,8.845748724473758,False,140.5815158106254,1,0.6662355,0.08571097864646582,1108.0,629.4,X1108.0 Y629.4,"[8.760331164746276, 8.931753122039208]",14.672294616699219,2025-05-08_16-45-48
U,B,89,5.696672296029619,True,111.54219412243222,1,0.8555471,0.07441220828479667,1108.0,635.8,X1108.0 Y635.8,"[5.622577571513614, 5.771401988083207]",4.581583261489868,2025-05-08_16-45-53
U,B,90,5.740216878623361,True,110.7047518268112,1,0.86308,0.009458611536683925,1108.0,641.6,X1108.0 Y641.6,"[5.74968885465581, 5.730771631582442]",2.4578211307525635,2025-05-08_16-45-55
U,B,91,5.4790295358419705,True,106.96253064757039,1,0.8370508,0.033823655037205747,1108.0,647.5,X1108.0 Y647.5,"[5.512939248850618, 5.445291938776206]",5.484505653381348,2025-05-08_16-46-01
U,B,92,5.743605478843791,True,108.30648109370065,1,0.8214644,0.01791389819564193,1108.0,653.2,X1108.0 Y653.2,"[5.725723480465107, 5.761551276856391]",2.522233724594116,2025-05-08_16-46-03
U,B,93,5.621370221591831,True,105.9903346001783,1,0.85762846,0.006403454270066167,1108.0,658.9,X1108.0 Y658.9,"[5.627781909308945, 5.614975000768813]",1.2918920516967773,2025-05-08_16-46-05
U,B,94,5.597499643454031,True,104.62333370355805,1,0.78573835,0.013984405155493373,1108.0,664.6,X1108.0 Y664.6,"[5.61150678139964, 5.583537971088654]",1.3638811111450195,2025-05-08_16-46-06
U,B,95,5.490129426518697,True,102.50847381385388,1,0.8183042,0.003732016830229945,1108.0,670.4,X1108.0 Y670.4,"[5.493865813327278, 5.486401779666818]",3.2167274951934814,2025-05-08_16-46-09
U,B,96,5.804764525785503,True,104.30223911951279,1,0.8601773,0.019073501316708263,1108.0,676.2,X1108.0 Y676.2,"[5.823872787725795, 5.785725785092379]",1.666189193725586,2025-05-08_16-46-11
U,B,97,5.629335200207234,True,101.63993720173681,1,0.7174665,0.025530560014266346,1108.0,682.0,X1108.0 Y682.0,"[5.654920263178566, 5.603859143150033]",1.9664652347564697,2025-05-08_16-46-13
U,B,98,5.712230105813427,True,101.33654258967088,1,0.8193216,0.010899260340420103,1108.0,687.7,X1108.0 Y687.7,"[5.701346954730732, 5.723145475411572]",1.2645387649536133,2025-05-08_16-46-14
U,B,99,5.729432146243435,True,100.44933808780435,1,0.8255441,0.0023835874175044403,1108.0,693.5,X1108.0 Y693.5,"[5.727051192707002, 5.731818367542011]",1.8009936809539795,2025-05-08_16-46-16
U,B,100,5.675715186469792,True,98.97367674014282,1,0.8263373,0.023998664882380893,1108.0,699.3,X1108.0 Y699.3,"[5.651765912571419, 5.69976324233618]",2.1152186393737793,2025-05-08_16-46-18
U,B,101,5.567111786899979,True,97.03808616157345,1,0.7805668,0.02028086712337629,1108.0,705.1,X1108.0 Y705.1,"[5.546869691548457, 5.587431425795209]",1.3565928936004639,2025-05-08_16-46-19
U,B,102,5.708125102103901,True,97.2924678147095,1,0.84622955,0.0010916708729484803,1108.0,710.9,X1108.0 Y710.9,"[5.707034576189655, 5.709217917935552]",2.261638641357422,2025-05-08_16-46-22
U,B,103,5.474089690300922,True,94.33927481316276,1,0.7777715,0.015036852208818452,1108.0,717.1,X1108.0 Y717.1,"[5.489151920609115, 5.459078216191478]",4.342876434326172,2025-05-08_16-46-26
U,B,104,5.503475296206177,True,93.67938454555782,1,0.8170667,0.021138617598839726,1108.0,722.9,X1108.0 Y722.9,"[5.482378136422054, 5.524655371619733]",1.7235188484191895,2025-05-08_16-46-28
U,B,105,5.937701326421984,True,96.36553121493857,1,0.8767375,0.021503415467893472,1108.0,728.7,X1108.0 Y728.7,"[5.916238904486459, 5.959245735422246]",2.5199310779571533,2025-05-08_16-46-30
U,B,106,5.613369287831933,True,92.80979287266976,1,0.8112954,0.02115363358147926,1108.0,734.3,X1108.0 Y734.3,"[5.592256758002336, 5.634564025165295]",2.718447208404541,2025-05-08_16-46-33
U,B,107,5.896616740632385,True,94.22155336000834,1,0.86176145,0.01922146572722383,1108.0,740.4,X1108.0 Y740.4,"[5.915873111267447, 5.8774301798129995]",4.959437370300293,2025-05-08_16-46-38
U,B,108,5.638439934653077,True,91.27991560941966,1,0.84902096,0.00685399196734382,1108.0,746.2,X1108.0 Y746.2,"[5.645302870367721, 5.631594886433033]",1.2508625984191895,2025-05-08_16-46-39
U,B,109,5.743764901349365,True,91.27203024795828,1,0.8387675,0.02715150798514765,1108.0,751.9,X1108.0 Y751.9,"[5.716672659025701, 5.770975674995996]",1.1450905799865723,2025-05-08_16-46-40
U,B,110,5.8702500663608355,True,91.43011426887475,1,0.7271495,0.056224217402010446,1108.0,757.6,X1108.0 Y757.6,"[5.814216754434889, 5.92666518923891]",1.489828109741211,2025-05-08_16-46-42
U,B,111,5.629154625660576,True,88.71564194292979,1,0.83955956,0.03146755871932694,1108.0,763.4,X1108.0 Y763.4,"[5.597762542438854, 5.660697659877508]",1.7004365921020508,2025-05-08_16-46-43
U,B,112,5.450686662647432,True,86.51625947263133,1,0.76314926,0.05626241338037463,1108.0,769.2,X1108.0 Y769.2,"[5.507150579370461, 5.394625752609712]",2.9780704975128174,2025-05-08_16-46-46
U,B,113,5.507721563128711,True,86.18806422751285,1,0.7759021,0.07023673332378344,1108.0,775.0,X1108.0 Y775.0,"[5.57825252234643, 5.437779055698863]",1.3845791816711426,2025-05-08_16-46-48
U,B,114,5.758233625049621,True,87.35116001706649,1,0.83044916,0.02363493594639765,1108.0,780.7,X1108.0 Y780.7,"[5.7346466002454495, 5.781916472138245]",2.177672863006592,2025-05-08_16-46-50
U,B,115,5.902425504771036,True,87.65913006689472,1,0.78454113,0.012531507305839629,1108.0,786.3,X1108.0 Y786.3,"[5.914976207554165, 5.889913192942486]",3.919113874435425,2025-05-08_16-46-54
U,B,116,5.4927503870223875,True,83.8313942804276,1,0.7393162,0.0373618317679032,1108.0,792.4,X1108.0 Y792.4,"[5.530213151564213, 5.455489488028406]",2.8564395904541016,2025-05-08_16-46-57
U,B,117,5.492042962238588,True,83.10038812921788,1,0.8847816,0.01999735925142554,1108.0,798.2,X1108.0 Y798.2,"[5.472083823631753, 5.512078542134604]",1.6521446704864502,2025-05-08_16-46-58
U,B,118,5.601486947412479,True,83.21129399749528,1,0.84953725,0.013755667529566029,1108.0,803.9,X1108.0 Y803.9,"[5.587753494297805, 5.615264829356937]",1.3757178783416748,2025-05-08_16-47-00
U,B,119,5.636312451847855,True,82.75927570155704,1,0.84348464,0.004407185432655503,1108.0,809.6,X1108.0 Y809.6,"[5.64072491040043, 5.631910539535119]",1.1555988788604736,2025-05-08_16-47-01
U,B,120,5.686278848040445,True,82.42391069384404,1,0.7956481,0.09800881797623973,1108.0,815.2,X1108.0 Y815.2,"[5.784808085727606, 5.588790449775127]",6.5271337032318115,2025-05-08_16-47-08
U,B,121,5.520477623605297,True,80.5406412281183,1,0.6854765,0.024052113756840132,1108.0,821.6,X1108.0 Y821.6,"[5.544580011515057, 5.496475784001377]",5.1703619956970215,2025-05-08_16-47-13
U,B,122,5.366812703276379,True,78.75279682038818,1,0.6995214,0.018288834847638213,1108.0,827.4,X1108.0 Y827.4,"[5.348557756513388, 5.385135426208665]",4.840355157852173,2025-05-08_16-47-18
U,B,123,5.624514473822286,True,79.96451551144895,1,0.67096627,0.007217273223198095,1108.0,833.1,X1108.0 Y833.1,"[5.631741286805879, 5.617306740359483]",1.8517680168151855,2025-05-08_16-47-19
U,B,124,5.805944069960263,True,80.5807409978102,1,0.7202965,0.08859603738048483,1108.0,838.8,X1108.0 Y838.8,"[5.894966770261849, 5.7177746955008795]",3.5135085582733154,2025-05-08_16-47-23
U,B,125,5.533640183560931,True,78.03776105561121,1,0.8059888,0.008063792881292109,1108.0,844.5,X1108.0 Y844.5,"[5.5417149860022965, 5.525587400239712]",1.9754819869995117,2025-05-08_16-47-25
U,B,126,5.562854360190781,True,77.61494707538365,1,0.70640707,0.05069542117361436,1108.0,850.3,X1108.0 Y850.3,"[5.613716025778773, 5.512325183431544]",1.783264398574829,2025-05-08_16-47-27
U,B,127,5.6324832900789135,True,77.4830381765497,1,0.7619661,0.02524127165377088,1108.0,856.0,X1108.0 Y856.0,"[5.657778107018699, 5.6072955637111574]",1.4284908771514893,2025-05-08_16-47-28
U,B,128,5.28749701578375,True,74.47907297765393,1,0.7520429,0.049191026366014245,1108.0,861.8,X1108.0 Y861.8,"[5.2384696378868325, 5.336851690618861]",1.4808051586151123,2025-05-08_16-47-30
U,B,129,5.671269920778085,True,76.53558902088983,1,0.6738686,0.012605177308963267,1108.0,867.7,X1108.0 Y867.7,"[5.683894720044558, 5.658684365426631]",4.1242148876190186,2025-05-08_16-47-34
U,B,130,5.3004105305229,True,73.41488854192735,1,0.66039175,0.024326636090763465,1108.0,873.5,X1108.0 Y873.5,"[5.324789429679831, 5.276136157498304]",1.4775657653808594,2025-05-08_16-47-35
U,B,131,5.454323506958091,True,73.9036959655752,1,0.81704056,0.025006704951846093,1108.0,879.2,X1108.0 Y879.2,"[5.479383905853558, 5.429370495949866]",1.165245532989502,2025-05-08_16-47-36
U,B,132,5.5748375273579605,True,74.14295777391698,1,0.68328714,0.0027065023419456935,1108.0,884.9,X1108.0 Y884.9,"[5.572134062718937, 5.577547067402828]",1.2000505924224854,2025-05-08_16-47-38
U,B,133,5.183677389021202,True,70.95610424157006,1,0.6990303,0.06675885506334467,1108.0,890.4,X1108.0 Y890.4,"[5.250718008045388, 5.117200297918699]",5.900394678115845,2025-05-08_16-47-43
U,B,134,5.593211465504452,True,73.14925198121486,1,0.65936774,0.07165899492563943,1108.0,896.2,X1108.0 Y896.2,"[5.521853717950971, 5.66517170780225]",2.210186004638672,2025-05-08_16-47-46
U,B,135,5.5082522418247235,True,72.05303896675144,1,0.7628417,0.0025145163971851403,1108.0,902.0,X1108.0 Y902.0,"[5.510769562224017, 5.505740529429647]",2.1433045864105225,2025-05-08_16-47-48
U,B,136,5.6927975531096005,True,72.70523042118798,1,0.83596027,0.04573670773796801,1108.0,907.7,X1108.0 Y907.7,"[5.64719849075951, 5.738671906235446]",1.3400802612304688,2025-05-08_16-47-49
U,B,137,5.336689997684478,True,69.87995053825608,1,0.68739176,0.026725242856200815,1108.0,913.5,X1108.0 Y913.5,"[5.309971461844104, 5.363421947556506]",2.017805576324463,2025-05-08_16-47-51
U,B,138,5.642198052609697,True,71.3256319675646,1,0.71336293,0.03672820884027095,1108.0,919.2,X1108.0 Y919.2,"[5.679022797065051, 5.605566379384509]",1.380310297012329,2025-05-08_16-47-53
U,B,139,5.380722608383099,True,69.15154518974605,1,0.7958789,0.004317377152248003,1108.0,925.0,X1108.0 Y925.0,"[5.385045173275492, 5.376410418970996]",1.274207592010498,2025-05-08_16-47-54
U,B,140,5.530624285216321,True,69.60166531043899,1,0.75061053,0.015706044490056748,1108.0,930.7,X1108.0 Y930.7,"[5.546357202062171, 5.5149451130820575]",1.9167983531951904,2025-05-08_16-47-56
