layer,side,wire_number,tension,tension_pass,frequency,zone,confidence,t_sigma,x,y,Gcode,wires,ttf,time
X,B,264,5.37410120640959,True,73.8537797955546,5,0.63248885,0.08576955206253592,6310.0,1458.6,X6310.0 Y1458.6,"[5.213210320966683, 5.3634163631198195, 5.415523722712652]",3.0948336124420166,2025-04-18_11-12-51
X,B,265,5.216106250251568,True,72.76005544416623,5,0.7759188,0.06052969321454663,6310.0,1463.4,X6310.0 Y1463.4,"[5.213955062978906, 5.097799358623244, 5.235678126724028]",2.5455753803253174,2025-04-18_11-12-54
X,B,266,5.463349977220797,True,74.46450684697099,5,0.75937146,0.09173867457267129,6310.0,1468.2,X6310.0 Y1468.2,"[5.592663262958282, 5.368191557652906, 5.471412423142572]",2.643711805343628,2025-04-18_11-12-56
X,B,267,5.951440025509845,True,77.71965022963451,5,0.6373339,0.08243112623364252,6310.0,1473.0,X6310.0 Y1473.0,"[5.79096578067275, 5.9477002517646, 5.979572468110132]",2.4188411235809326,2025-04-18_11-12-59
X,B,268,5.486538235893487,True,74.62236548300646,5,0.71819144,0.04740437482818858,6310.0,1477.8,X6310.0 Y1477.8,"[5.505210317939614, 5.4826773312728925, 5.395295536371032]",3.957899808883667,2025-04-18_11-13-03
X,B,269,5.096149976416054,True,71.91854739538702,5,0.81237555,0.014417707765070552,6310.0,1482.6,X6310.0 Y1482.6,"[5.124878715819917, 5.093955305539471, 5.094644625636452]",3.082493782043457,2025-04-18_11-13-06
X,B,270,5.985329153789183,True,77.94061459751897,5,0.76551694,0.016290312404212075,6310.0,1487.4,X6310.0 Y1487.4,"[5.998064003256415, 5.982601210881707, 5.958475727262601]",2.4222252368927,2025-04-18_11-13-08
X,B,271,5.870859897786201,True,77.191710560491,5,0.6502448,0.05762747958302471,6310.0,1492.2,X6310.0 Y1492.2,"[5.984147130790145, 5.854154298679319, 5.871500252892599]",3.525808095932007,2025-04-18_11-13-12
X,B,272,5.418820842341888,True,74.16042380156563,5,0.7581889,0.044289686800893395,6310.0,1496.9,X6310.0 Y1496.9,"[5.429595976754474, 5.420064264851744, 5.3312408401279265]",3.9539384841918945,2025-04-18_11-13-16
X,B,273,6.1540713514548875,True,79.03165386104438,5,0.7586333,0.05292491155558089,6310.0,1501.7,X6310.0 Y1501.7,"[6.159104471029001, 6.048782588802322, 6.162905550833531]",2.199110984802246,2025-04-18_11-13-18
X,B,274,5.7242122521083925,True,76.22153158174419,5,0.7737866,0.05373185266700182,6310.0,1506.5,X6310.0 Y1506.5,"[5.699557127872455, 5.825778363741156, 5.73036985622465]",2.8531317710876465,2025-04-18_11-13-21
X,B,275,5.2686023481772,True,73.12527582977951,5,0.73170596,0.007869859851473619,6310.0,1511.3,X6310.0 Y1511.3,"[5.270114505690253, 5.252960830745414, 5.269154734600855]",3.0854475498199463,2025-04-18_11-13-24
X,B,276,5.10559248803119,True,71.98514447807823,5,0.68927413,0.025954201622978047,6310.0,1516.1,X6310.0 Y1516.1,"[5.109498370995771, 5.153071872610446, 5.091193912214661]",2.4162280559539795,2025-04-18_11-13-26
X,B,277,5.622082021456838,True,75.53850674117963,5,0.66268,0.05182722001839465,6310.0,1520.9,X6310.0 Y1520.9,"[5.612536991912241, 5.7252315992527265, 5.618265945016328]",4.83982253074646,2025-04-18_11-13-31
X,B,278,5.9953658755363755,True,78.0059360336671,5,0.7343921,0.003983337690278652,6310.0,1525.7,X6310.0 Y1525.7,"[5.988215255003752, 5.9977663045769996, 5.994718348959352]",2.4198267459869385,2025-04-18_11-13-33
X,B,279,5.804160438600765,True,76.75196641071423,5,0.6363673,0.04209944351221279,6310.0,1530.5,X6310.0 Y1530.5,"[5.854544821448328, 5.8035001519863725, 5.751424384692811]",2.4271230697631836,2025-04-18_11-13-36
X,B,280,5.4901005377219425,True,74.64658697226336,5,0.63987166,0.033612086008139856,6310.0,1535.3,X6310.0 Y1535.3,"[5.479253566117969, 5.491247790839912, 5.555792009598883]",3.513711929321289,2025-04-18_11-13-39
X,B,281,5.364251291644638,True,73.78606735007244,5,0.7143774,0.04513910201537682,6310.0,1540.1,X6310.0 Y1540.1,"[5.355090854288615, 5.361527502403113, 5.4539012834549325]",2.86645245552063,2025-04-18_11-13-42
X,B,282,5.127435596674102,True,72.13896611159832,5,0.71673393,0.032610630449356505,6310.0,1545.3,X6310.0 Y1545.3,"[5.071780484957875, 5.121755875490323, 5.150734695196045]",3.0943727493286133,2025-04-18_11-13-45
X,B,283,5.377977535588023,True,73.88041029110968,5,0.71284837,0.015603699175712984,6310.0,1549.7,X6310.0 Y1549.7,"[5.346927961585646, 5.379288763455478, 5.380721519608482]",2.8412559032440186,2025-04-18_11-13-48
X,B,284,5.486392379425348,True,74.62137358004837,5,0.8320314,0.023635107549732103,6310.0,1554.4,X6310.0 Y1554.4,"[5.503624249042424, 5.482283877044734, 5.446346941460677]",2.200395107269287,2025-04-18_11-13-50
X,B,285,5.523466964575185,True,74.87307799848622,5,0.7086859,0.024460573515255928,6310.0,1559.2,X6310.0 Y1559.2,"[5.527771529139278, 5.525531504054389, 5.474799080098219]",2.864161729812622,2025-04-18_11-13-53
X,B,286,5.5284139258690175,True,74.90659963667264,5,0.7139078,0.08855338549032242,6310.0,1564.0,X6310.0 Y1564.0,"[5.35372937811812, 5.529343629769037, 5.551797037820872]",4.3953564167022705,2025-04-18_11-13-58
X,B,287,5.3107884486114525,True,73.41745195437956,5,0.7331006,0.051993149772008175,6310.0,1568.8,X6310.0 Y1568.8,"[5.3144446827856475, 5.320703010127371, 5.207412967245112]",3.0778350830078125,2025-04-18_11-14-01
X,B,288,5.467858230669395,True,74.49522386541355,5,0.6699996,0.09084181426219008,6310.0,1573.6,X6310.0 Y1573.6,"[5.332169478385968, 5.554174833433666, 5.456221111064051]",3.733914852142334,2025-04-18_11-14-04
X,B,289,6.0330662521090925,True,78.2508122010544,5,0.74079114,0.03761637912029553,6310.0,1578.4,X6310.0 Y1578.4,"[5.9581551669455175, 6.036677615605282, 6.0391672319124945]",2.4316349029541016,2025-04-18_11-14-07
X,B,290,5.5088367753244505,True,74.77385285325252,5,0.7389148,0.08730361919814815,6310.0,1583.2,X6310.0 Y1583.2,"[5.574153620950163, 5.362336390435503, 5.493715465165583]",2.4150683879852295,2025-04-18_11-14-09
X,B,291,5.4656508413214775,True,74.48018538450748,5,0.7634688,0.06893246322006255,6310.0,1588.0,X6310.0 Y1588.0,"[5.356768917929053, 5.524824593104845, 5.454958242587182]",1.9838590621948242,2025-04-18_11-14-11
X,B,292,5.513900962028597,True,74.80821416951616,5,0.54938823,0.05765181131471232,6310.0,1592.8,X6310.0 Y1592.8,"[5.495331209275632, 5.515977795141265, 5.626638302506142]",3.9528441429138184,2025-04-18_11-14-15
X,B,293,5.750417273969797,True,76.39580063909325,5,0.6353085,0.026252960991428,6310.0,1597.6,X6310.0 Y1597.6,"[5.745990035561517, 5.70424460979612, 5.767478512398039]",2.644035577774048,2025-04-18_11-14-18
X,B,294,5.340494197172471,True,73.62249487398957,5,0.7298673,0.019121816054676912,6310.0,1602.3,X6310.0 Y1602.3,"[5.346793684341918, 5.33974411864053, 5.3031674671141795]",5.942050933837891,2025-04-18_11-14-24
X,B,295,5.477501718363922,True,74.56088735478225,5,0.5746725,0.07265719481556984,6310.0,1607.2,X6310.0 Y1607.2,"[5.4651965679936385, 5.349862692582619, 5.524915228638655]",2.6343729496002197,2025-04-18_11-14-26
X,B,296,5.81497830429001,True,76.82345874415162,5,0.64039713,0.009162974181594475,6310.0,1611.9,X6310.0 Y1611.9,"[5.805308377356317, 5.827734256897884, 5.815727354642532]",5.503775358200073,2025-04-18_11-14-32
X,B,297,5.6439470318029965,True,75.68525375318366,5,0.67284256,0.06878521794961873,6310.0,1616.7,X6310.0 Y1616.7,"[5.6509072695194185, 5.614186110473062, 5.774954538433093]",2.851653814315796,2025-04-18_11-14-35
X,B,298,5.282707332068846,True,73.22309507681992,5,0.79262215,0.0863769845121364,6310.0,1621.5,X6310.0 Y1621.5,"[5.318640693003975, 5.274682501867626, 5.117426601928898]",2.429718494415283,2025-04-18_11-14-37
X,B,299,5.306122270009173,True,73.38519175148001,5,0.7131545,0.08925932722761826,6310.0,1626.3,X6310.0 Y1626.3,"[5.1333789522084405, 5.339141868222332, 5.300281817042844]",2.6763734817504883,2025-04-18_11-14-40
X,B,300,5.790445362625488,True,76.66123135533347,5,0.65974337,0.07745923739080544,6310.0,1631.1,X6310.0 Y1631.1,"[5.638703055470514, 5.7883490624135785, 5.814542171576321]",2.3861260414123535,2025-04-18_11-14-42
X,B,301,5.709251663617467,True,76.12186153397582,5,0.67600554,0.07165229880584974,6310.0,1635.9,X6310.0 Y1635.9,"[5.573033745164885, 5.740647092938447, 5.701924317450503]",2.410654306411743,2025-04-18_11-14-45
X,B,302,5.321054844753158,True,73.48838009813299,5,0.6234607,0.05481179102567699,6310.0,1640.7,X6310.0 Y1640.7,"[5.24154941528459, 5.375606212363903, 5.314986973450758]",1.981353998184204,2025-04-18_11-14-47
X,B,303,5.460411528984417,True,74.44447888525777,5,0.663011,0.09196779645825638,6310.0,1645.5,X6310.0 Y1645.5,"[5.643434272747058, 5.453020100095151, 5.443976659927421]",2.2506771087646484,2025-04-18_11-14-49
X,B,304,5.22293280176645,True,72.80765204550902,5,0.6776374,0.091302179898139,6310.0,1650.3,X6310.0 Y1650.3,"[5.2805155365071546, 5.060988760964744, 5.207743936454963]",4.336615800857544,2025-04-18_11-14-53
X,B,305,5.410673370952591,True,74.10465085405157,5,0.6742142,0.09724669159898225,6310.0,1655.1,X6310.0 Y1655.1,"[5.419817750439029, 5.369955754587753, 5.596608024690025]",1.9903182983398438,2025-04-18_11-14-55
X,B,306,5.837848651019922,True,76.97438406863196,5,0.69241333,0.05514111534681905,6310.0,1659.9,X6310.0 Y1659.9,"[5.8363640978933296, 5.824680206940702, 5.947055652865452]",2.863219738006592,2025-04-18_11-14-58
X,B,307,5.42774004549158,True,74.22143153244289,5,0.6894434,0.007286672609273408,6310.0,1664.7,X6310.0 Y1664.7,"[5.414099252154787, 5.426805169830112, 5.431308081834405]",3.3022782802581787,2025-04-18_11-15-01
X,B,308,5.623164891324786,True,75.54578113117327,5,0.6901033,0.02737451332981974,6310.0,1669.4,X6310.0 Y1669.4,"[5.633367339211256, 5.621297417380118, 5.570210791741716]",3.2829713821411133,2025-04-18_11-15-05
X,B,309,5.516276858188799,True,74.82432956656696,5,0.7135919,0.08600841259678603,6310.0,1674.2,X6310.0 Y1674.2,"[5.584327250318923, 5.5018951258900195, 5.375205797139831]",2.6526482105255127,2025-04-18_11-15-07
X,B,310,5.358155879719682,True,73.74413378955765,5,0.7053852,0.0783005179927564,6310.0,1679.0,X6310.0 Y1679.0,"[5.295627043718505, 5.370958579079505, 5.486045028619635]",2.20611834526062,2025-04-18_11-15-09
X,B,311,5.680580770405292,True,75.93048543017123,5,0.5921127,0.07890322656190678,6310.0,1683.8,X6310.0 Y1683.8,"[5.689937341088701, 5.829304536890946, 5.643654026557345]",4.161153554916382,2025-04-18_11-15-14
X,B,312,5.347565023138009,True,73.67121692419677,5,0.7174457,0.08360430617950405,6310.0,1688.6,X6310.0 Y1688.6,"[5.514004507203726, 5.340993608695838, 5.332609744531341]",2.926405191421509,2025-04-18_11-15-17
X,B,313,5.358966888734324,True,73.74971452439398,5,0.6509384,0.04912361582366502,6310.0,1693.4,X6310.0 Y1693.4,"[5.359605742320087, 5.371653488914372, 5.261946337343153]",5.0026350021362305,2025-04-18_11-15-22
X,B,314,5.48928453755788,True,74.64103936067522,5,0.61604714,0.07367181807795337,6310.0,1698.2,X6310.0 Y1698.2,"[5.499733243134997, 5.342640743489114, 5.498098471137904]",1.980750560760498,2025-04-18_11-15-24
X,B,315,5.772486269302081,True,76.54225644992647,5,0.577102,0.060076408870299525,6310.0,1703.0,X6310.0 Y1703.0,"[5.891554688606597, 5.770284572897717, 5.758729213525578]",6.818052768707275,2025-04-18_11-15-30
X,B,316,5.297406381038666,True,73.3248953592043,5,0.8357079,0.03431946181162662,6310.0,1707.8,X6310.0 Y1707.8,"[5.229221332064523, 5.299453602750281, 5.304347287219799]",2.8593757152557373,2025-04-18_11-15-33
X,B,317,5.453356154687702,True,74.39636864367526,5,0.69490653,0.0716765196423151,6310.0,1712.6,X6310.0 Y1712.6,"[5.509097244018891, 5.441270938655965, 5.334939484197725]",1.9899168014526367,2025-04-18_11-15-35
X,B,318,5.47573052369787,True,74.54883144587399,5,0.7007515,0.07633249903464275,6310.0,1717.4,X6310.0 Y1717.4,"[5.488849622237649, 5.419759718069151, 5.604770166850891]",2.4109745025634766,2025-04-18_11-15-38
X,B,319,5.791509867249488,True,76.66827766005696,5,0.5858561,0.08131001374194209,6310.0,1722.8,X6310.0 Y1722.8,"[5.953455684086234, 5.778838041276112, 5.783186380397171]",4.406094074249268,2025-04-18_11-15-42
X,B,320,5.608141420014839,True,75.44479538889865,5,0.70002645,0.0716366185423845,6310.0,1726.9,X6310.0 Y1726.9,"[5.623876666275492, 5.611505106860775, 5.466104833743086]",5.9906275272369385,2025-04-18_11-15-48
X,B,321,5.71450716150661,True,76.15688943980349,5,0.72362065,0.07922931049519916,6310.0,1732.0,X6310.0 Y1732.0,"[5.86441594441036, 5.678441145157059, 5.723388905744975]",4.6511547565460205,2025-04-18_11-15-53
X,B,322,5.628426185325222,True,75.58111493728288,5,0.6442366,0.009970984199191667,6310.0,1736.5,X6310.0 Y1736.5,"[5.624623266543597, 5.629138301182268, 5.647667876329439]",2.113279104232788,2025-04-18_11-15-55
X,B,323,5.411348176147163,True,74.10927178021419,5,0.58174986,0.0970848583110918,6310.0,1741.3,X6310.0 Y1741.3,"[5.394570759841306, 5.475853055929641, 5.241667326543764]",1.9807591438293457,2025-04-18_11-15-57
X,B,324,5.645556267147992,True,75.69604289633399,5,0.68694884,0.0861713464683784,6310.0,1746.0,X6310.0 Y1746.0,"[5.562109009350595, 5.772743314087726, 5.655608948185118]",4.4035093784332275,2025-04-18_11-16-01
X,B,325,5.722999426874881,True,76.21345638380176,5,0.62506866,0.043397514875708636,6310.0,1750.9,X6310.0 Y1750.9,"[5.650742920167147, 5.756120280542747, 5.7155459834777576]",2.4130637645721436,2025-04-18_11-16-04
X,B,326,5.34056951381363,True,73.62301401877963,5,0.6387146,0.012938992855548451,6310.0,1755.3,X6310.0 Y1755.3,"[5.333415703571783, 5.364254384553767, 5.342501740896951]",3.9835565090179443,2025-04-18_11-16-08
X,B,327,6.020935038737884,True,78.17209974053529,5,0.7439473,0.048688238541461204,6310.0,1760.5,X6310.0 Y1760.5,"[6.0865910762173225, 6.023868356079144, 5.967384136526565]",1.9532337188720703,2025-04-18_11-16-10
X,B,328,5.589271543548116,True,75.31776279316657,5,0.67852944,0.08379750883556429,6310.0,1765.3,X6310.0 Y1765.3,"[5.589480125179404, 5.4240624906692725, 5.612017950799603]",2.868119239807129,2025-04-18_11-16-12
X,B,329,5.60171316485117,True,75.4015442104901,5,0.6701155,0.08352479921486479,6310.0,1770.1,X6310.0 Y1770.1,"[5.638155458035406, 5.442770753646264, 5.593021429116519]",2.457216501235962,2025-04-18_11-16-15
X,B,330,5.325645343039185,True,73.52007264464073,5,0.7694747,0.030044322082926414,6310.0,1774.9,X6310.0 Y1774.9,"[5.2702690447660245, 5.321306065695404, 5.341704792444993]",5.501272201538086,2025-04-18_11-16-20
X,B,331,5.373497894394278,True,73.8496341606283,5,0.7613862,0.08518214450319174,6310.0,1779.7,X6310.0 Y1779.7,"[5.359440558639816, 5.543250918061771, 5.365833729447887]",2.3782360553741455,2025-04-18_11-16-23
X,B,332,5.33778167031704,True,73.60379544733492,5,0.72403127,0.035675626566192345,6310.0,1784.8,X6310.0 Y1784.8,"[5.343819055410378, 5.400480857571367, 5.314535230761172]",9.057055711746216,2025-04-18_11-16-32
X,B,333,5.358085108550754,True,73.74364677724407,5,0.6858478,0.06465469440745866,6310.0,1789.2,X6310.0 Y1789.2,"[5.361836712323685, 5.371352928036794, 5.2296893271603295]",1.9414150714874268,2025-04-18_11-16-34
X,B,334,5.700576939137668,True,76.06400918864374,5,0.6999969,0.09265667926503172,6310.0,1794.0,X6310.0 Y1794.0,"[5.7116634790764165, 5.65748794343591, 5.875448520895073]",1.979400873184204,2025-04-18_11-16-36
X,B,335,5.666357254332074,True,75.83536528144823,5,0.66053915,0.026078150336732792,6310.0,1798.8,X6310.0 Y1798.8,"[5.6552927076719275, 5.716159346789955, 5.668940502386886]",2.9120872020721436,2025-04-18_11-16-39
X,B,336,5.5700768539154515,True,75.18832334718913,5,0.626949,0.09451609232917821,6310.0,1803.6,X6310.0 Y1803.6,"[5.571256274464722, 5.594589655319397, 5.383444951831176]",3.029008626937866,2025-04-18_11-16-42
X,B,337,6.069641346191918,True,78.48764916556794,5,0.5866029,0.09522830868925741,6310.0,1808.4,X6310.0 Y1808.4,"[5.993142245164021, 6.085307088867119, 6.224797212614487]",2.415909767150879,2025-04-18_11-16-44
X,B,338,5.864624400085511,True,77.15070663466068,5,0.76092786,0.01349871287037379,6310.0,1813.2,X6310.0 Y1813.2,"[5.873768117731512, 5.841177267034181, 5.862304458035667]",1.9826302528381348,2025-04-18_11-16-46
X,B,339,5.6097370622437435,True,75.45552749520324,5,0.62613976,0.0021199701200943625,6310.0,1818.0,X6310.0 Y1818.0,"[5.605631352737662, 5.609602978372436, 5.610514383575551]",1.9775207042694092,2025-04-18_11-16-48
X,B,340,6.003871997973581,True,78.06125316299271,5,0.72118133,0.005407455380321091,6310.0,1822.8,X6310.0 Y1822.8,"[6.004859720831622, 6.004297786682521, 5.993118136229434]",3.374577283859253,2025-04-18_11-16-51
X,B,341,5.2940120578534575,True,73.30140006205595,5,0.73098975,0.025798944244716147,6310.0,1827.6,X6310.0 Y1827.6,"[5.303035945215761, 5.2926753411927985, 5.243868345884925]",2.568427085876465,2025-04-18_11-16-54
X,B,342,5.695881663974999,True,76.03267770877407,5,0.6153603,0.0978310337992539,6310.0,1832.4,X6310.0 Y1832.4,"[5.50188435382643, 5.716944066796486, 5.700962504544426]",2.1983065605163574,2025-04-18_11-16-56
X,B,343,6.143149687412903,True,78.96149376494915,5,0.6692646,0.07382673139304324,6310.0,1837.2,X6310.0 Y1837.2,"[5.9967472223107485, 6.146568169370222, 6.1593617497574185]",4.489506721496582,2025-04-18_11-17-01
X,B,344,5.338646274691376,True,73.60975631185238,5,0.6692364,0.03578263541169375,6310.0,1841.9,X6310.0 Y1841.9,"[5.372426201556155, 5.284994300444343, 5.334051925598043]",2.9964311122894287,2025-04-18_11-17-04
X,B,345,5.2640376849092085,True,73.09359146945336,5,0.7169354,0.06668039052405658,6310.0,1846.7,X6310.0 Y1846.7,"[5.228720965520118, 5.273512218754164, 5.387144320513659]",2.636303663253784,2025-04-18_11-17-06
X,B,346,5.884000771844758,True,77.2780522190518,5,0.69577914,0.07140171451142277,6310.0,1851.5,X6310.0 Y1851.5,"[5.976399114750948, 5.801527224667593, 5.886357732649103]",4.240535497665405,2025-04-18_11-17-11
X,B,347,5.727261428557026,True,76.24182974213088,5,0.6633691,0.002943341024261254,6310.0,1856.3,X6310.0 Y1856.3,"[5.727753840593479, 5.732471157344106, 5.725390757156851]",2.6346640586853027,2025-04-18_11-17-13
X,B,348,5.831730192647142,True,76.93403632597831,5,0.54779166,0.07947152270024047,6310.0,1861.1,X6310.0 Y1861.1,"[5.674165329528737, 5.84899832926648, 5.835715625964044]",2.7984414100646973,2025-04-18_11-17-16
X,B,349,5.301509853525264,True,73.35328929611029,5,0.7622945,0.013064268741889809,6310.0,1865.9,X6310.0 Y1865.9,"[5.325759651018473, 5.3032949822016775, 5.294790497688698]",2.201296091079712,2025-04-18_11-17-18
X,B,350,5.312244382389458,True,73.42751483151073,5,0.82233995,0.057704128851850056,6310.0,1870.7,X6310.0 Y1870.7,"[5.303874955528268, 5.3434624783054705, 5.206158844056107]",2.427032470703125,2025-04-18_11-17-21
X,B,351,5.633085325892467,True,75.61239101538882,5,0.6335328,0.06410846709769202,6310.0,1875.5,X6310.0 Y1875.5,"[5.622589090653932, 5.518273453179882, 5.672083698474556]",2.418339490890503,2025-04-18_11-17-23
X,B,352,5.749163774372325,True,76.38747364993662,5,0.70169765,0.041887043123060505,6310.0,1880.3,X6310.0 Y1880.3,"[5.66601216538149, 5.751569029375616, 5.757835240152123]",3.943488597869873,2025-04-18_11-17-27
X,B,353,5.528082769983586,True,74.90435612405385,5,0.66259664,0.08436048153009039,6310.0,1885.1,X6310.0 Y1885.1,"[5.569461643611311, 5.370234338232853, 5.517350300252032]",4.846805572509766,2025-04-18_11-17-32
X,B,354,5.9971555131662,True,78.0175776869857,5,0.6592348,0.04350970097919145,6310.0,1889.9,X6310.0 Y1889.9,"[5.990609589039628, 5.929162182901654, 6.035298653895111]",2.871251344680786,2025-04-18_11-17-35
X,B,355,6.013488382905598,True,78.12374339547073,5,0.7503452,0.06994405057240803,6310.0,1894.7,X6310.0 Y1894.7,"[6.0173164848085685, 6.028009635774871, 5.874578596761784]",6.586015939712524,2025-04-18_11-17-41
X,B,356,5.284473613238016,True,73.23533517995502,5,0.71366215,0.06697756253714475,6310.0,1899.4,X6310.0 Y1899.4,"[5.154273142396993, 5.307828234302514, 5.281076659482679]",2.0029895305633545,2025-04-18_11-17-43
X,B,357,5.4050831302191815,True,74.06635895695746,5,0.6599441,0.07256415805680343,6310.0,1903.8,X6310.0 Y1903.8,"[5.372400427554744, 5.542642727544504, 5.413270293660171]",3.3049139976501465,2025-04-18_11-17-47
X,B,358,5.744544343369023,True,76.35677896214058,5,0.64316916,0.04154621484197845,6310.0,1908.9,X6310.0 Y1908.9,"[5.809944672562236, 5.750805645411728, 5.708651191895083]",4.625866413116455,2025-04-18_11-17-51
X,B,359,5.642896926103155,True,75.67821247399306,5,0.6843454,0.09196361706171738,6310.0,1914.1,X6310.0 Y1914.1,"[5.642850313363031, 5.824127497960338, 5.617679503443258]",11.483943462371826,2025-04-18_11-18-03
X,B,360,5.874202340411998,True,77.21368111981148,5,0.68129176,0.02848290246370442,6310.0,1918.5,X6310.0 Y1918.5,"[5.878032011641137, 5.927281454443867, 5.859859419048263]",3.8857531547546387,2025-04-18_11-18-07
X,B,361,5.988804331265084,True,77.96323809546853,5,0.65553683,0.07894763135695462,6310.0,1923.4,X6310.0 Y1923.4,"[5.98192243227769, 6.146037948231699, 5.975397735427041]",2.6403419971466064,2025-04-18_11-18-09
X,B,362,5.2914379613746165,True,73.28357730161707,5,0.8187441,0.08634958174301538,6310.0,1928.2,X6310.0 Y1928.2,"[5.447419731174309, 5.2406989087588, 5.305290745227942]",1.9788188934326172,2025-04-18_11-18-11
X,B,363,5.402568775055621,True,74.04912973121584,5,0.7492295,0.07955882654100074,6310.0,1933.0,X6310.0 Y1933.0,"[5.249823879372234, 5.4346119031119775, 5.395820789245708]",2.019359827041626,2025-04-18_11-18-13
X,B,364,5.795935484710925,True,76.69756533119008,5,0.6907163,0.08124811877985147,6310.0,1938.0,X6310.0 Y1938.0,"[5.783046900823581, 5.6494132622705076, 5.8439492798258925]",4.860555171966553,2025-04-18_11-18-18
X,B,365,5.942957125172675,True,77.66424152675194,5,0.7127506,0.0689870842546182,6310.0,1942.3,X6310.0 Y1942.3,"[5.942070420996132, 5.963350588313124, 5.8075318356566905]",3.6828997135162354,2025-04-18_11-18-22
X,B,366,5.847232738853405,True,77.0362257141582,5,0.6897312,0.04140295913353985,6310.0,1947.4,X6310.0 Y1947.4,"[5.859244440543311, 5.765824140407257, 5.84671627775555]",2.19610857963562,2025-04-18_11-18-24
X,B,367,5.4765616561458295,True,74.55448891947849,5,0.68046385,0.07444871631832028,6310.0,1952.0,X6310.0 Y1952.0,"[5.374586941717461, 5.556844475231126, 5.471044379475791]",7.704773426055908,2025-04-18_11-18-32
X,B,368,5.451480186996731,True,74.38357127773244,5,0.6990889,0.05321834880174578,6310.0,1956.9,X6310.0 Y1956.9,"[5.365297249776563, 5.49482915893644, 5.442751005717542]",2.8661553859710693,2025-04-18_11-18-35
X,B,369,5.513351218421296,True,74.80448483497507,5,0.595011,0.0416536849283294,6310.0,1960.9,X6310.0 Y1960.9,"[5.431168406287911, 5.524299381329999, 5.513825426365373]",8.354521751403809,2025-04-18_11-18-43
X,B,370,5.847343433797901,True,77.03695490356726,5,0.64612645,0.020271794472574448,6310.0,1966.5,X6310.0 Y1966.5,"[5.849667241915882, 5.850296860677883, 5.806982538331231]",2.419497489929199,2025-04-18_11-18-45
X,B,371,5.3896329239248635,True,73.9604253911706,5,0.76379085,0.0993165039033559,6310.0,1971.3,X6310.0 Y1971.3,"[5.208751264955355, 5.445891472692266, 5.374335698235223]",5.2560296058654785,2025-04-18_11-18-51
X,B,372,5.699980736851578,True,76.06003145775362,5,0.71538466,0.09922471724533577,6310.0,1976.1,X6310.0 Y1976.1,"[5.544089187122246, 5.7860793030873445, 5.684719370194146]",2.4429879188537598,2025-04-18_11-18-53
X,B,373,5.246276488329757,True,72.9701760749253,5,0.6937156,0.01115827783101034,6310.0,1980.9,X6310.0 Y1980.9,"[5.243193113889139, 5.2462973261684605, 5.268262344391416]",2.4206795692443848,2025-04-18_11-18-55
X,B,374,5.782782443583383,True,76.61048886016049,5,0.6519865,0.03540282560019554,6310.0,1985.7,X6310.0 Y1985.7,"[5.777500813419956, 5.727447972246672, 5.8138026496976005]",6.144627571105957,2025-04-18_11-19-02
X,B,375,5.936956965137645,True,77.62502573328656,5,0.7793092,0.09446291750718064,6310.0,1990.7,X6310.0 Y1990.7,"[5.755917413917793, 5.928897250896791, 5.975497807374125]",8.810401201248169,2025-04-18_11-19-10
X,B,376,5.826738811891618,True,76.90110533819109,5,0.7104278,0.09929849711238596,6310.0,1995.5,X6310.0 Y1995.5,"[5.83038608069571, 5.7948574368888055, 6.021006375502405]",11.940786838531494,2025-04-18_11-19-22
X,B,377,5.7128762722262385,True,76.14602128318774,5,0.5880304,0.07042994928241939,6310.0,1999.9,X6310.0 Y1999.9,"[5.7374259514735, 5.575985680742993, 5.709379140870446]",8.132421493530273,2025-04-18_11-19-30
X,B,378,5.759183177149885,True,76.45400712575423,5,0.6622269,0.07121749852795455,6310.0,2004.9,X6310.0 Y2004.9,"[5.743572421348133, 5.755994834301153, 5.900475224063202]",3.909588098526001,2025-04-18_11-19-34
X,B,379,5.840147356962235,True,76.98953725861607,5,0.66194147,0.01391370082067361,6310.0,2009.7,X6310.0 Y2009.7,"[5.867740956979893, 5.837013741211284, 5.839608697024815]",6.432361602783203,2025-04-18_11-19-41
X,B,380,5.954000402468952,True,77.73636636920382,5,0.6443153,0.08404688769108089,6310.0,2014.8,X6310.0 Y2014.8,"[5.9424888921456205, 5.826396693747351, 6.031682081489999]",5.52947735786438,2025-04-18_11-19-46
X,B,381,5.23101097809425,True,72.86393515587447,5,0.74279547,0.027224999277764946,6310.0,2019.1,X6310.0 Y2019.1,"[5.2354174982365915, 5.214789240310079, 5.280023846936246]",14.06444525718689,2025-04-18_11-20-00
X,B,382,5.379086167515794,True,73.88802486001444,5,0.7901623,0.035434547535125385,6310.0,2024.0,X6310.0 Y2024.0,"[5.385050930101903, 5.43744070859145, 5.351314896210553]",3.6732068061828613,2025-04-18_11-20-04
X,B,383,5.371752093572567,True,73.83763664727482,5,0.81013006,0.02422641585015547,6310.0,2028.8,X6310.0 Y2028.8,"[5.374945937595543, 5.417016584891083, 5.359736510046048]",2.2056331634521484,2025-04-18_11-20-06
X,B,384,5.309026767773343,True,73.40527402192684,5,0.78337836,0.06091814755020734,6310.0,2033.6,X6310.0 Y2033.6,"[5.189681562682725, 5.327958103912376, 5.30739237454714]",3.7346184253692627,2025-04-18_11-20-10
