layer,side,wire_number,tension,tension_pass,frequency,zone,confidence,t_sigma,x,y,Gcode,ttf,time
G,B,20,5.802220122048348,True,76.02250627460178,5,0.76597863,0.07426947769893429,6300.0,284.9,X6300.0 Y284.9,"[5.811882719086149, 5.8119029368489405, 5.654343474992174]",4.164079427719116,2025-05-15_14-33-54
G,B,21,5.585915226390375,True,74.59200018349956,5,0.8071329,0.05547467476023535,6300.0,289.4,X6300.0 Y289.4,"[5.641808004309835, 5.580081310540126, 5.506107453217276]",1.9676029682159424,2025-05-15_14-33-56
G,B,22,5.506994475567988,True,74.06318818303211,5,0.73907214,0.03331746394693887,6300.0,292.7,X6300.0 Y292.7,"[5.492449279670189, 5.570376382486043, 5.510418419859996]",16.51164436340332,2025-05-15_14-34-12
G,B,23,5.959293515972558,True,77.04464722326063,5,0.71868396,0.09398827885353561,6300.0,299.0,X6300.0 Y299.0,"[5.960468082192258, 5.983653886407876, 5.773695416747427]",1.8233189582824707,2025-05-15_14-34-14
G,B,24,5.590191432721882,True,74.62054606615028,5,0.8023131,0.048178326624501194,6300.0,303.7,X6300.0 Y303.7,"[5.584038165881665, 5.58397556496983, 5.686208515433766]",7.685974597930908,2025-05-15_14-34-22
G,B,25,5.739571615698775,True,75.61097221091268,5,0.7844095,0.03215412464105767,6300.0,308.5,X6300.0 Y308.5,"[5.734978783003137, 5.735913671909949, 5.803650620852394]",3.998289108276367,2025-05-15_14-34-26
G,B,26,5.936697400398809,True,76.89844170783336,5,0.7947765,0.041299815897544924,6300.0,313.1,X6300.0 Y313.1,"[5.866308064322972, 5.966317738344458, 5.92950704381654]",10.33701753616333,2025-05-15_14-34-36
G,B,27,5.89892493049108,True,76.65341666579474,5,0.69164276,0.09723269570586256,6300.0,319.1,X6300.0 Y319.1,"[5.920552266313473, 5.903450813978194, 5.706272246509638]",16.956403493881226,2025-05-15_14-34-53
G,B,28,5.713172981388707,True,75.43688893714518,5,0.7700353,0.08665160963856074,6300.0,323.1,X6300.0 Y323.1,"[5.728305704422863, 5.540771391755502, 5.720628139315859]",19.952006101608276,2025-05-15_14-35-13
G,B,29,5.607472159820336,True,74.73579277128952,5,0.71694165,0.0773771357952772,6300.0,327.8,X6300.0 Y327.8,"[5.619942530091797, 5.561557495153858, 5.746909821533236]",2.0378310680389404,2025-05-15_14-35-15
G,B,30,5.692645727517043,True,75.30124578236381,5,0.75197697,0.06434995643945486,6300.0,332.5,X6300.0 Y332.5,"[5.682889341013589, 5.728797815593066, 5.5752547771247505]",10.527073383331299,2025-05-15_14-35-25
G,B,31,5.583158530856004,True,74.57359202642554,5,0.72532636,0.040971356624314066,6300.0,336.2,X6300.0 Y336.2,"[5.5316363795852945, 5.582429179647684, 5.631992788172598]",16.709208965301514,2025-05-15_14-35-42
G,B,32,6.043491047438319,True,77.58701154115575,5,0.82952327,0.06032229639115377,6300.0,342.2,X6300.0 Y342.2,"[6.0331628729754065, 5.937455758732444, 6.082800949859225]",4.3684399127960205,2025-05-15_14-35-46
G,B,33,5.658693886111057,True,75.0763556782705,5,0.8042982,0.029152636346732638,6300.0,346.7,X6300.0 Y346.7,"[5.663606352177194, 5.710213108416698, 5.640055694916145]",10.504759073257446,2025-05-15_14-35-57
G,B,34,5.972912188338573,True,77.13263139733711,5,0.7103088,0.08724515904292372,6300.0,355.1,X6300.0 Y355.1,"[5.799172043043797, 5.984498786658123, 5.983994128871368]",32.40108680725098,2025-05-15_14-36-29
G,B,35,5.937436764477405,True,76.90323007513136,5,0.7114504,0.06852762089617971,6300.0,356.5,X6300.0 Y356.5,"[5.8252529678515925, 5.991913676457179, 5.925912859681975]",2.567028760910034,2025-05-15_14-36-32
G,B,36,6.090041434709752,True,77.88524787619409,5,0.8332107,0.09513253293923798,6300.0,361.2,X6300.0 Y361.2,"[5.93378528309197, 6.074028357235766, 6.165073829261517]",12.832515239715576,2025-05-15_14-37-11
G,B,37,5.953235251943049,True,77.0054751719785,5,0.69688255,0.08849507836191708,6300.0,366.2,X6300.0 Y366.2,"[6.08760048169142, 5.871492121536774, 5.964914571445703]",14.077285289764404,2025-05-15_14-37-25
G,B,38,5.871630432482126,True,76.47587225258555,5,0.8024414,0.08179038146798201,6300.0,370.9,X6300.0 Y370.9,"[5.709025540539822, 5.877606732734869, 5.887064659194363]",3.9581170082092285,2025-05-15_14-37-29
G,B,39,5.598506778676006,True,74.67602404840679,5,0.7162402,0.09680570122429148,6300.0,375.8,X6300.0 Y375.8,"[5.407602110939856, 5.599651106174819, 5.624079647642292]",33.85355591773987,2025-05-15_14-38-03
G,B,40,6.035513378449373,True,77.5357855286889,5,0.7733317,0.05312410272544252,6300.0,380.6,X6300.0 Y380.6,"[6.0399773437385615, 5.929881856265762, 6.045004586771367]",4.584984064102173,2025-05-15_14-38-07
G,B,41,6.06946193029108,True,77.7535413685964,5,0.84967345,0.07049824901617349,6300.0,385.3,X6300.0 Y385.3,"[5.963871530764499, 6.060341049406285, 6.136143534469188]",4.6062798500061035,2025-05-15_14-38-12
G,B,42,5.686200222879362,True,75.25860374772915,5,0.77211094,0.05424414873070495,6300.0,390.1,X6300.0 Y390.1,"[5.661171670683202, 5.692507368358927, 5.788662952039551]",2.410245418548584,2025-05-15_14-38-14
G,B,43,5.949448223621783,True,76.980978549965,5,0.7554055,0.0332781933962148,6300.0,394.9,X6300.0 Y394.9,"[5.883567791890107, 5.957458654893403, 5.9503222316642965]",2.7120797634124756,2025-05-15_14-38-17
G,B,44,5.698190862694204,True,75.3379118575445,5,0.7140286,0.0803641139845264,6300.0,399.6,X6300.0 Y399.6,"[5.8543505731369025, 5.702864829005848, 5.669741679429514]",3.95727801322937,2025-05-15_14-38-21
G,B,45,6.03593035504518,True,77.53846384679437,5,0.74524003,0.043702732885316356,6300.0,404.5,X6300.0 Y404.5,"[6.050683637810004, 5.950776193347388, 6.034024911946257]",8.077476263046265,2025-05-15_14-38-29
G,B,46,5.946738581841323,True,76.96344628279287,5,0.71051407,0.06330633714903182,6300.0,409.0,X6300.0 Y409.0,"[5.820713455180499, 5.953529592887639, 5.956436173480918]",6.657310247421265,2025-05-15_14-38-36
G,B,47,6.072071919412322,True,77.77025735491561,5,0.7072932,0.07953745322491247,6300.0,413.4,X6300.0 Y413.4,"[6.083726425860701, 6.0809517252025795, 5.91363177020088]",25.726203680038452,2025-05-15_14-39-02
G,B,48,6.060030043218653,True,77.69310374155891,5,0.7531939,0.057511970281775036,6300.0,418.8,X6300.0 Y418.8,"[6.1443945712713495, 6.06661122653318, 6.003784494831908]",3.919800043106079,2025-05-15_14-39-06
G,B,49,6.10201313495209,True,77.96176304176542,5,0.7096534,0.05672045069541779,6300.0,423.6,X6300.0 Y423.6,"[6.143167203329011, 6.005749762746732, 6.092200471082421]",6.882143974304199,2025-05-15_14-39-12
G,B,50,5.950951043388666,True,76.99070056343038,5,0.7542674,0.07421474343034994,6300.0,428.4,X6300.0 Y428.4,"[6.072950150737049, 5.892565942985435, 5.963229098187187]",1.9758708477020264,2025-05-15_14-39-14
G,B,51,5.8608695707163,True,76.40576194030689,5,0.7332575,0.06508948232287635,6300.0,433.1,X6300.0 Y433.1,"[5.821699368408108, 5.871435631848827, 5.977752908101255]",10.32531476020813,2025-05-15_14-39-25
G,B,52,5.947117833691663,True,76.96590040648198,5,0.79088205,0.029797383250927623,6300.0,438.0,X6300.0 Y438.0,"[5.897292200424045, 5.9420340700200995, 5.969604120870127]",8.13144588470459,2025-05-15_14-39-33
G,B,53,5.890074915819367,True,76.59589444760213,5,0.7565987,0.06209844190319109,6300.0,442.8,X6300.0 Y442.8,"[5.766626589379901, 5.901325335350467, 5.895173675280665]",1.7851841449737549,2025-05-15_14-39-35
G,B,54,5.563549939067066,True,74.44252201509985,5,0.8696807,0.016425213306732387,6300.0,447.6,X6300.0 Y447.6,"[5.563980555539574, 5.531029704006462, 5.5674982631493695]",5.643106698989868,2025-05-15_14-39-40
G,B,55,5.922665144877776,True,76.80750756605373,5,0.77835244,0.0317633529422701,6300.0,452.3,X6300.0 Y452.3,"[5.859395322581645, 5.927226602351333, 5.926315292019037]",7.770076036453247,2025-05-15_14-39-48
G,B,56,5.957493703498015,True,77.03301191881798,5,0.7484552,0.09008216341827793,6300.0,457.1,X6300.0 Y457.1,"[6.071307483456468, 5.850663499483032, 5.95904719330497]",8.352425813674927,2025-05-15_14-40-07
G,B,57,6.064987358217848,True,77.72487507368216,5,0.7366137,0.013598012791853341,6300.0,461.9,X6300.0 Y461.9,"[6.041059009504752, 6.073816716023911, 6.062660532694245]",9.477213382720947,2025-05-15_14-40-17
G,B,58,5.983908697138953,True,77.20360177154392,5,0.7417731,0.03063563280447714,6300.0,466.7,X6300.0 Y466.7,"[5.985507905941446, 5.923099596123011, 5.990391714914845]",2.4700207710266113,2025-05-15_14-40-19
G,B,59,6.105903072552812,True,77.98660878285746,5,0.80035704,0.02169900749773189,6300.0,471.5,X6300.0 Y471.5,"[6.149004362963323, 6.104556404691533, 6.101539634574648]",5.696123123168945,2025-05-15_14-40-25
G,B,60,6.020877067292307,True,77.44171509494605,5,0.79961735,0.02351950466761052,6300.0,476.3,X6300.0 Y476.3,"[6.006613178462457, 6.063034283574, 6.024736802712839]",7.207500457763672,2025-05-15_14-40-32
G,B,61,5.979470776906124,True,77.17496773037837,5,0.7796858,0.029873760638180192,6300.0,481.1,X6300.0 Y481.1,"[5.964045614961658, 6.0348960122688045, 5.983623006603931]",3.9747657775878906,2025-05-15_14-40-36
G,B,62,6.083549697132215,True,77.84372554767124,5,0.8045663,0.0335336442613642,6300.0,485.9,X6300.0 Y485.9,"[6.085835987355174, 6.071036284162772, 6.148407561552488]",3.71543550491333,2025-05-15_14-40-40
G,B,63,5.92335353390396,True,76.81197108946489,5,0.75343674,0.04876672308129417,6300.0,490.7,X6300.0 Y490.7,"[5.930509855585731, 5.999347176897137, 5.880383042344856]",5.2773120403289795,2025-05-15_14-40-45
G,B,64,5.945782204490811,True,76.95725725535615,5,0.82033986,0.023618503711253725,6300.0,495.5,X6300.0 Y495.5,"[5.947961134935192, 5.921404550547591, 5.979194780446478]",3.817063570022583,2025-05-15_14-40-49
G,B,65,6.010394828431654,True,77.37427341076707,5,0.7340436,0.04992523769344434,6300.0,500.3,X6300.0 Y500.3,"[6.035445673605856, 6.003717000723039, 5.917300593120505]",3.9057776927948,2025-05-15_14-40-53
G,B,66,5.939755951884346,True,76.91824796895176,5,0.79097384,0.033537641354099645,6300.0,504.7,X6300.0 Y504.7,"[5.901844737200166, 5.941311169179066, 5.983974113362532]",7.321381330490112,2025-05-15_14-41-00
G,B,67,5.8476301198903595,True,76.31941449345014,5,0.76694626,0.07075302525409531,6300.0,509.8,X6300.0 Y509.8,"[5.837299409026444, 5.738166263503006, 5.910844258219398]",3.222395658493042,2025-05-15_14-41-03
G,B,68,5.962717221024243,True,77.06677570811652,5,0.7956729,0.07600021003580731,6300.0,514.6,X6300.0 Y514.6,"[5.9603077002194365, 5.8141651332059485, 5.98710586271457]",2.9227747917175293,2025-05-15_14-41-06
G,B,69,5.944548658458229,True,76.94927384456945,5,0.7632449,0.09702478571207758,6300.0,519.4,X6300.0 Y519.4,"[5.99242637660109, 5.763137286761151, 5.9319300140274835]",3.0495104789733887,2025-05-15_14-41-09
G,B,70,5.964066103062579,True,77.07549221329494,5,0.76637596,0.0662454517240052,6300.0,524.2,X6300.0 Y524.2,"[6.091431311827353, 5.969492963206299, 5.937745640682625]",2.1700639724731445,2025-05-15_14-41-12
G,B,71,5.801995306633407,True,76.0210334593267,5,0.80256194,0.07334607409914519,6300.0,529.0,X6300.0 Y529.0,"[5.771001883195157, 5.942147732134508, 5.80924370342006]",2.2243430614471436,2025-05-15_14-41-14
G,B,72,5.846702047977954,True,76.31335796165261,5,0.8290569,0.02092637077740324,6300.0,533.8,X6300.0 Y533.8,"[5.805001277756703, 5.84980192337698, 5.848972068494424]",3.083536148071289,2025-05-15_14-41-17
G,B,73,6.0288814285842705,True,77.49317483884852,5,0.83881396,0.0259709926186167,6300.0,538.6,X6300.0 Y538.6,"[6.040614674167776, 6.026006000933469, 5.979689855839498]",1.981816291809082,2025-05-15_14-41-19
G,B,74,5.928701195952086,True,76.84663657005454,5,0.81646174,0.08574383215335923,6300.0,543.4,X6300.0 Y543.4,"[5.9174603939415, 5.7686485323330485, 5.97141058402372]",2.2263567447662354,2025-05-15_14-41-21
G,B,75,6.096498796940263,True,77.92652838446764,5,0.8509074,0.0779650939693705,6300.0,548.2,X6300.0 Y548.2,"[6.083900825887632, 5.956456166114546, 6.143352744409307]",2.4515445232391357,2025-05-15_14-41-24
G,B,76,5.956504648411422,True,77.02661719491525,5,0.7756274,0.0640471573492343,6300.0,553.0,X6300.0 Y553.0,"[5.955061658305187, 5.830929640738884, 5.976077562725322]",3.016355037689209,2025-05-15_14-41-27
G,B,77,5.9710908444025845,True,77.1208703202166,5,0.7408183,0.06804906960143878,6300.0,557.8,X6300.0 Y557.8,"[5.965861058387309, 6.106437169918562, 5.958581020961462]",3.3201494216918945,2025-05-15_14-41-30
G,B,78,6.013712879802188,True,77.39562778087934,5,0.84560204,0.04316286756091106,6300.0,562.6,X6300.0 Y562.6,"[5.953655136181425, 6.05929917389336, 6.01010373528643]",1.9740557670593262,2025-05-15_14-41-32
G,B,79,5.823792743691794,True,76.16370078074983,5,0.6811245,0.061974146576333704,6300.0,567.3,X6300.0 Y567.3,"[5.935903274990227, 5.83369672421014, 5.787594328311826]",2.009705066680908,2025-05-15_14-41-34
G,B,80,5.579869268585495,True,74.55162164534383,5,0.66228175,0.0942064531214189,6300.0,572.1,X6300.0 Y572.1,"[5.44276359933231, 5.673152528089687, 5.569252189319156]",3.757310628890991,2025-05-15_14-41-38
G,B,81,5.886096687438934,True,76.5700231781299,5,0.7498474,0.03152730963696257,6300.0,576.9,X6300.0 Y576.9,"[5.948631511774588, 5.8845872130838295, 5.879238029938129]",2.3223154544830322,2025-05-15_14-41-40
G,B,82,5.926273541532547,True,76.8309015741211,5,0.77377194,0.06420930337314322,6300.0,581.7,X6300.0 Y581.7,"[5.935090960783651, 6.045686082586219, 5.893541760491821]",3.9606845378875732,2025-05-15_14-41-44
G,B,83,5.990698985213131,True,77.24739305307612,5,0.7279417,0.055416283142593364,6300.0,586.5,X6300.0 Y586.5,"[6.082364008465186, 5.947740265753379, 5.999996377688741]",3.157428741455078,2025-05-15_14-41-47
G,B,84,6.024760242787078,True,77.46668415636017,5,0.77963763,0.04202515659714004,6300.0,591.3,X6300.0 Y591.3,"[5.948734354884523, 6.049299654391046, 6.018055845015709]",2.607133150100708,2025-05-15_14-41-50
G,B,85,5.972551103300717,True,77.13029988306118,5,0.7572225,0.012047949359418018,6300.0,596.1,X6300.0 Y596.1,"[5.972096139442612, 5.986412825668428, 5.956905808129828]",2.0078377723693848,2025-05-15_14-41-52
G,B,86,6.029252084454822,True,77.49555694397517,5,0.78479975,0.04162226032999524,6300.0,600.9,X6300.0 Y600.9,"[6.045097846783658, 5.948896440967149, 6.026234511003723]",3.4955928325653076,2025-05-15_14-41-55
G,B,87,5.751893382837012,True,75.69208987669546,5,0.65308464,0.08675150197032801,6300.0,605.7,X6300.0 Y605.7,"[5.663571662198012, 5.76028480844575, 5.875791377701835]",2.8249967098236084,2025-05-15_14-41-58
G,B,88,5.836805478112563,True,76.2487437280571,5,0.7401722,0.043231248974814514,6300.0,610.5,X6300.0 Y610.5,"[5.919539738983879, 5.818822616383768, 5.840856631667753]",2.0552759170532227,2025-05-15_14-42-00
G,B,89,6.135948947974668,True,78.17825123154826,5,0.7500026,0.08989368704946456,6300.0,615.3,X6300.0 Y615.3,"[6.172847969493762, 6.127893640512902, 5.963693895342623]",2.9824752807617188,2025-05-15_14-42-03
G,B,90,5.907373378333974,True,76.7082885866923,5,0.68873435,0.07728062459702596,6300.0,620.1,X6300.0 Y620.1,"[5.8444495808492505, 5.919875335862048, 6.032523835816888]",1.837233543395996,2025-05-15_14-42-05
G,B,91,5.967416232899304,True,77.09713656222425,5,0.7859113,0.027067347631376464,6300.0,624.9,X6300.0 Y624.9,"[5.967228143858275, 5.914125978117417, 5.975057373381901]",3.754000425338745,2025-05-15_14-42-09
G,B,92,5.94335609873646,True,76.94155490636595,5,0.78212,0.09672813621189386,6300.0,629.6,X6300.0 Y629.6,"[5.9820939940270215, 5.757562935403676, 5.9353482960088595]",2.819077491760254,2025-05-15_14-42-11
G,B,93,5.886167407114344,True,76.57048315960897,5,0.762225,0.04087584206638418,6300.0,634.4,X6300.0 Y634.4,"[5.950323571837544, 5.850642232274362, 5.892329497979789]",2.225710391998291,2025-05-15_14-42-14
G,B,94,5.9516417583919905,True,76.99516851221814,5,0.64357257,0.09649961720768357,6300.0,639.2,X6300.0 Y639.2,"[5.9323627309504845, 6.143381897159557, 5.945633622797754]",2.9716296195983887,2025-05-15_14-42-17
G,B,95,6.027931504380454,True,77.48706959833633,5,0.7662161,0.039489294587930455,6300.0,644.0,X6300.0 Y644.0,"[5.95515982364921, 6.022257689253438, 6.049047194161074]",2.2682876586914062,2025-05-15_14-42-19
G,B,96,6.132345816520852,True,78.15529407501835,5,0.7738941,0.03227447439835645,6300.0,648.8,X6300.0 Y648.8,"[6.113367490903733, 6.190620815093547, 6.137456939860513]",2.2365753650665283,2025-05-15_14-42-21
G,B,97,5.599726341569373,True,74.68415721251387,5,0.74154776,0.06981456825783873,6300.0,653.6,X6300.0 Y653.6,"[5.7380407650743255, 5.597463483629601, 5.5834203172396055]",1.9930546283721924,2025-05-15_14-42-23
G,B,98,5.701684243656104,True,75.36100196704052,5,0.7312202,0.04457642400563285,6300.0,658.4,X6300.0 Y658.4,"[5.625721598907183, 5.693930008535035, 5.733666637540305]",1.9691791534423828,2025-05-15_14-42-25
G,B,99,5.752163340433038,True,75.69386611049451,5,0.71314067,0.059475739333034836,6300.0,663.2,X6300.0 Y663.2,"[5.8654431196943, 5.758255004014516, 5.726402195591139]",2.3527567386627197,2025-05-15_14-42-27
G,B,100,5.746448687134365,True,75.65625663512755,5,0.828518,0.062212772239978606,6300.0,668.0,X6300.0 Y668.0,"[5.7540014048378785, 5.7172785534485335, 5.863723954617902]",2.6808745861053467,2025-05-15_14-42-30
G,B,101,5.8590582466101235,True,76.39395428178814,5,0.7591869,0.02164368900102388,6300.0,672.8,X6300.0 Y672.8,"[5.8611279003639964, 5.900442272438747, 5.849982378040665]",2.228933811187744,2025-05-15_14-42-32
G,B,102,5.6237826197778,True,74.84440588597923,5,0.75807047,0.09171882911127424,6300.0,677.6,X6300.0 Y677.6,"[5.449316566617347, 5.663817383084762, 5.614425388777237]",3.024750232696533,2025-05-15_14-42-35
G,B,103,5.651906465205319,True,75.0313163341505,5,0.79610735,0.03223986567065763,6300.0,682.3,X6300.0 Y682.3,"[5.588901544171612, 5.662380125301012, 5.650701038436338]",1.785541296005249,2025-05-15_14-42-37
G,B,104,5.749524385634424,True,75.67650085197617,5,0.7715048,0.09230225530910503,6300.0,687.1,X6300.0 Y687.1,"[5.778033017947315, 5.568738682697019, 5.747450615442059]",3.9400103092193604,2025-05-15_14-42-41
G,B,105,5.597216955956115,True,74.66742136339224,5,0.7086055,0.08564337717075916,6300.0,691.9,X6300.0 Y691.9,"[5.75285497401113, 5.548180265103579, 5.6106711154488975]",3.3029563426971436,2025-05-15_14-42-44
G,B,106,5.6876530108892425,True,75.26821718114562,5,0.71667737,0.06070599769396859,6300.0,696.7,X6300.0 Y696.7,"[5.697321841210744, 5.78509370186795, 5.637257990107785]",3.742131233215332,2025-05-15_14-42-48
G,B,107,5.719833330438539,True,75.48084784273091,5,0.7209999,0.031500639571476405,6300.0,701.5,X6300.0 Y701.5,"[5.712522587934282, 5.718813287495453, 5.78226843804803]",3.2691640853881836,2025-05-15_14-42-51
G,B,108,5.889493916618369,True,76.59211663054622,5,0.791385,0.057407504402680734,6300.0,706.2,X6300.0 Y706.2,"[5.816371564112132, 5.956982999515445, 5.887948188266769]",5.055821657180786,2025-05-15_14-42-56
G,B,109,5.591321643951695,True,74.62808898465526,5,0.7845511,0.010851874783330384,6300.0,711.1,X6300.0 Y711.1,"[5.590251555020386, 5.612936182871192, 5.589594282167]",4.680666923522949,2025-05-15_14-43-01
G,B,110,5.970243610951965,True,77.11539881587326,5,0.75694466,0.01090700299289609,6300.0,715.9,X6300.0 Y715.9,"[5.9842098288873515, 5.9574956445926075, 5.970542120591755]",2.5907814502716064,2025-05-15_14-43-04
G,B,111,5.885590667367599,True,76.56673179477185,5,0.78957796,0.0698182688303501,6300.0,720.7,X6300.0 Y720.7,"[5.921763018803911, 5.87592458776766, 5.75615607900229]",2.4079205989837646,2025-05-15_14-43-06
G,B,112,6.056642677961997,True,77.67138671166661,5,0.6990382,0.0565630249360756,6300.0,725.5,X6300.0 Y725.5,"[6.139744557640954, 6.001464244999196, 6.0631139135916765]",3.302931308746338,2025-05-15_14-43-09
G,B,113,6.107052935895414,True,77.9939516541852,5,0.7763358,0.003972168693289852,6300.0,730.3,X6300.0 Y730.3,"[6.107604118177751, 6.107518954548568, 6.099135616891495]",3.7754006385803223,2025-05-15_14-43-13
G,B,114,5.952390264928834,True,77.0000099977604,5,0.72167206,0.09116031756470894,6300.0,735.1,X6300.0 Y735.1,"[5.9921640044048825, 5.7789592163067605, 5.943039471243904]",3.0613858699798584,2025-05-15_14-43-16
G,B,115,5.9480945315525435,True,76.97222021939326,5,0.6963525,0.0982624619063601,6300.0,739.9,X6300.0 Y739.9,"[5.862538628703096, 6.102154891031663, 5.962653194666781]",1.8336818218231201,2025-05-15_14-43-18
G,B,116,6.025276377378257,True,77.47000232815893,5,0.76376396,0.08050305700132826,6300.0,744.7,X6300.0 Y744.7,"[6.015039011182331, 6.101873912111633, 5.905132899123263]",8.75027084350586,2025-05-15_14-43-27
G,B,117,5.73674922717551,True,75.59237937891966,5,0.69864935,0.0436880148836137,6300.0,749.5,X6300.0 Y749.5,"[5.766862018540844, 5.661286132563628, 5.729213135140376]",10.364152908325195,2025-05-15_14-43-37
G,B,118,5.959112585483196,True,77.04347763566645,5,0.6696984,0.08505000150034789,6300.0,754.2,X6300.0 Y754.2,"[6.115139977160423, 5.971704955616283, 5.9125769148995255]",4.994731187820435,2025-05-15_14-43-42
