wire_number,A,B
8,,5.871357859371806
9,,5.690164115783408
10,,5.556948088124839
11,,5.403540301085398
12,,5.361477928556892
13,,5.487163242897337
14,,5.487274559775332
15,,5.50465158242948
16,,5.46583206415923
17,,5.590009510270593
18,,5.400372037715744
19,,5.658941010116412
20,,5.62984438945623
21,,5.4885753127189085
22,,5.6585690968349835
23,,5.012810171791604
24,,5.335748814397247
25,,5.408933018072786
26,,5.492868773412028
27,,5.34668770165473
28,,5.6902280196874235
29,,5.67152866486694
30,,5.6515543855991845
31,,5.538436627082904
32,,5.497708606856682
33,,5.5590596212188315
34,,5.670632868863035
35,,5.372790596807349
36,,5.36663437371594
37,,5.458825483671231
38,,5.481539480973892
39,,5.512784538769739
40,,5.393637611494425
41,,5.474128595462315
42,,5.555049263319654
43,,5.7043335792417444
44,,5.638491419508155
45,,5.651951943593047
46,,5.841863702304748
47,,5.7418692811392225
48,,5.8091821278897715
49,,5.740841711343468
50,,5.576308185760168
51,,5.429565306285148
52,,5.553883375119368
53,,5.763193160935888
54,,5.6273600671295725
55,,5.601441222685782
56,,5.673809433018456
57,,5.726395639257153
58,,5.761511180051994
59,,5.700903340727676
60,,5.682664231789744
61,,5.680015041961379
62,,5.630342093850311
63,,5.726918991742621
64,,5.690920315017465
65,,5.581873934147991
66,,5.6411922105816865
67,,5.684006403182316
68,,5.4516673367616075
69,,5.718497428649037
70,,5.845880251162429
71,,5.605124039043622
72,,5.587535162122183
73,,5.590122933680745
74,,5.597460382026894
75,,5.371628971207138
76,,5.563348836051446
77,,5.405968598185386
78,,5.292028628416775
79,,5.469340122996417
80,,5.437147168935766
81,,5.64011126449354
82,,5.42835909434625
83,,5.259152327439134
84,,5.4219687642184144
85,,5.374385047021942
86,,5.339887016557813
87,,5.337902630383625
88,,5.230123018437433
89,,5.630606641824432
90,,5.750323102643833
91,,5.692566743640084
92,,5.413074148887076
93,,5.439681135201154
94,,5.549041988950107
95,,5.456055861770041
96,,5.550371826846102
97,,5.459480771368057
98,,5.721398033975619
99,,5.643389049222898
100,,5.7542717254515106
101,,5.683534382431973
102,,5.71704861307303
103,,5.602849869629802
104,,5.568834272736806
105,,5.761324183304016
106,,5.872595524983688
107,,5.7892906959180515
108,,5.582150986349283
109,,5.820216483905552
110,,5.819532225177144
111,,5.695284658291549
112,,5.7283584280324416
113,,5.641819444557205
114,,5.562054833691063
115,,5.463504938937127
116,,5.651856572779941
117,,6.731543618244999
118,,5.918853855186832
119,,5.963247944777975
120,,5.811127198218795
121,,5.726524571267805
122,,5.676883969274326
123,,5.735657165084631
124,,5.757404554406388
125,,5.797041056356979
126,,5.913453226529388
127,,5.917601714934262
128,,5.818458005372735
129,,5.722532601490078
130,,5.5151158127492135
131,,5.879757078377094
132,,5.760925687846785
133,,5.59976496144364
134,,5.587227545376698
135,,5.307969473186192
136,,5.650880615361581
137,,5.8935440780531065
138,,5.601265161841301
139,,5.665595864065286
140,,5.575522696659727
141,,5.761070067348514
142,,5.883398886519583
143,,5.675544456136647
144,,5.675889294908997
145,,5.334299690136545
146,,5.5308353687538405
147,,5.521288461344683
148,,5.6143156223650585
149,,5.740372522100003
150,,5.526322749055257
151,,5.439924476604622
152,,5.373517765640989
153,,5.393025322019133
154,,5.293894358838092
155,,5.380017919720529
156,,5.268129870321399
157,,5.239864520714699
158,,5.305622719640828
159,,5.205712845769376
160,,5.156737909433202
161,,5.068395571697584
162,,5.273612976988094
163,,5.210745096259317
164,,5.169334103503246
165,,5.12295139901987
166,,5.07926672756957
167,,5.075557225481258
168,,5.108176368087994
169,,4.962747220200042
170,,5.098112613843245
171,,5.0744016266442795
172,,5.2140271213476055
173,,5.0625785810135735
174,,5.3132454655096515
175,,5.137690115032244
176,,5.150504366625765
177,,5.25075800555735
178,,5.210676049995772
179,,5.222235652732442
180,,5.216250477322954
181,,5.222096311222466
182,,5.1666217252904385
183,,5.103591837155532
184,,5.211647624671117
185,,5.321390964673434
186,,5.374947384793041
187,,5.316383889005841
188,,5.267067617983046
189,,5.388848943092569
190,,5.173863318218487
191,,5.22694341988534
192,,5.270235716171788
193,,5.48452908750389
194,,5.221522392904777
195,,5.297710884503462
196,,5.367815050659746
197,,5.202557767082553
198,,5.279439232256573
199,,5.119921788092592
200,,5.216470546713181
201,,5.239655191024826
202,,5.25530892935403
203,,5.303389740743039
204,,5.1898171607213035
205,,5.223881393276801
206,,5.299367655138775
207,,5.3222631121604635
208,,5.298184247223416
209,,5.412493271864767
210,,5.374632282966395
211,,5.1945733612273814
212,,5.128848405253374
213,,5.174505294873004
214,,5.163729224409015
215,,5.086594232285262
216,,5.1342272815778776
217,,5.306369325860166
218,,5.199800112328784
219,,5.247416842547662
220,,5.354400892922108
221,,5.349629313181868
222,,5.2246400533267
223,,5.288945210708827
224,,5.445672982388435
225,,5.2355377572690225
226,,5.330615805988926
227,,5.480557105837194
228,,5.327729018676315
229,,5.283651823476842
230,,5.342328469088906
231,,5.539148284132745
232,,5.270939661719044
233,,5.325205773232722
234,,5.393167193973197
235,,5.316812345725837
236,,5.4202617394139745
237,,5.635618270691358
238,,5.307572659897448
239,,5.391468986673664
240,,5.381580180401813
241,,5.43376556484569
242,,5.333211876878316
243,,5.484745150897829
244,,5.0429506560013335
245,,5.200900987491739
246,,5.410500336900753
247,,5.4147779208035995
248,,5.421571071347174
249,,5.400308066691275
250,,5.404493041908333
251,,5.418157349266617
252,,5.530127384671916
253,,5.633560040946065
