wire_number,mu_A,mu_B,n_A,n_B
322,5.945121201898113,5.916447221740213,5,5
323,5.93554138343324,5.761435745830412,5,5
324,5.846076508710636,5.885703768730597,5,5
325,5.8800768627805144,6.0019018614903565,5,5
326,5.819274108951548,5.7905511142326125,5,5
327,6.012207772141849,5.968072377550188,5,5
328,5.8306230021100545,5.935815643455493,5,5
329,5.953510760255557,5.839591322249714,5,5
330,5.858869568114815,5.783212309625516,5,5
331,5.897807680047374,5.84852543660351,5,5
332,5.94681549782596,5.7838389064022495,5,5
333,6.029118607340418,5.805839022413536,5,5
334,5.869001103304523,5.895943861763726,5,5
335,5.91945168503228,6.06146542471275,5,5
336,5.916104903699204,5.895250218511544,5,5
337,5.821114017022422,5.505306084100059,5,5
338,5.94622407524279,5.8905608988344245,5,5
339,5.897231935825324,5.941105879336794,5,5
340,6.068475439599263,5.938723481316548,5,5
341,5.903541723520273,5.613765396297369,5,5
342,5.831871496782759,5.941938271344498,5,5
343,6.163551790903055,6.027361915534034,5,5
344,6.182993641816828,5.784775762333758,5,5
345,5.868928054794687,5.753083706197895,5,5
346,6.013007111031672,5.93065858103325,5,5
347,5.979728294803415,5.651967496524675,5,5
348,5.822917744895116,5.681732624152703,5,5
349,5.88003740513116,5.744535997792706,5,5
350,5.710331328947009,5.690914085810043,5,5
351,6.049083781509622,5.832059139588643,5,5
352,5.951957115482138,5.802745350580581,5,5
353,6.1217983988374405,5.972847307337324,5,5
354,5.8608366089340205,5.981154624564889,5,5
355,5.962840527196085,5.915137188276353,5,5
356,5.963498010786157,5.726076106497387,5,5
357,5.742421440327322,5.761870125574283,5,5
358,5.8130692923953395,5.905667076487555,5,5
359,5.987588908888988,5.785849015302936,5,5
360,6.013388956488792,5.9893827202393,5,5
361,5.831389110343489,5.874140132469049,5,5
362,6.1042124855426145,5.733622437576119,5,5
363,5.945918933095592,5.8540400124354806,5,5
364,5.731447291413559,5.928651273218621,5,5
365,6.026410183473864,5.8052077179650965,5,5
366,5.855429614586803,5.703792380826598,5,5
367,6.217652892859552,5.934216185025343,5,5
368,5.996805836004503,5.764435021947837,5,5
369,5.790154712044989,5.8746532390418995,5,5
370,5.91437928446055,5.873597497735008,5,5
371,5.949440568570176,5.840023163549817,5,5
372,6.00942130039684,5.973639485960702,5,5
373,6.08603159048188,5.684686999410889,5,5
374,5.815367941704699,5.940627552589847,5,5
375,6.057467431502137,5.806681883851391,5,5
376,5.994337260910033,5.796906644787311,5,5
377,5.9197931233568815,5.855570491864226,5,5
378,5.860830034089481,5.9321025647331,5,5
379,5.971282166213007,6.0114495904601775,5,5
380,5.819409255689909,5.946909179665254,5,5
381,5.970299665754284,5.76143452020796,5,5
382,6.078771123561413,5.828595056552795,5,5
383,5.939976374584271,5.820648103148695,5,5
384,6.1045308016709106,5.841241968033848,5,5
385,5.998915986775409,6.027888264157996,5,5
386,5.9663139870223425,5.761294800102907,5,5
387,5.895912124521159,5.940072181809556,5,5
388,6.053803628755856,5.774637517021868,5,5
389,5.952817027056337,5.790305120951842,5,5
390,5.882708309242781,5.9876201450701325,5,5
391,5.982242673976004,5.900764924752667,5,5
392,5.841760363939391,5.9166814602716515,5,5
393,5.925047275379099,5.932205953244377,5,5
394,6.022771725274629,6.016757670231345,5,5
395,6.132646190008995,5.7830129022494665,5,5
396,5.956268792566856,5.744026495030772,5,5
397,5.951961645890978,5.633106057544175,5,5
398,6.0003148449530554,5.960232379690672,5,5
399,5.981022692338355,5.834269059769915,5,5
400,5.921300258953256,5.893725400085305,5,5
401,6.051077225266322,5.867409634953552,5,5
402,6.192773254834652,5.739645210256131,5,5
403,5.879083721256768,5.721380058980248,5,5
404,5.8555768158106725,5.930653974897135,5,5
405,5.920926993198521,5.955560633252848,5,5
406,6.0541361095517745,5.988244885803079,5,5
407,5.963680578331439,5.934632218911527,5,5
408,5.988838967824676,5.873898212874567,5,5
409,5.8677892431759915,5.952541872527632,5,5
410,5.990501217915525,5.9876701231294325,5,5
411,6.134939903476665,5.940919053075957,5,5
412,5.968698588620428,5.8974015264453,5,5
413,5.991661544447619,5.76143452020796,5,5
414,5.970181541381588,5.900357779793549,5,5
415,6.168846725832274,5.762562147973667,5,5
416,6.054722584864423,5.841135954040965,5,5
417,6.20225521709095,5.821398508808237,5,5
