wire_number,mu_A,mu_B,n_A,n_B
229,6.01430020504461,5.8979302642985685,8,8
230,6.041970280132574,5.964930863087936,8,8
231,5.999010207644951,6.0363090320408475,8,8
232,6.009404411946825,5.9412398308690495,8,8
233,6.240187573105924,5.96542378176829,8,8
234,5.972393870625609,5.920404596096928,8,8
235,5.984127961005807,5.910217248243905,8,8
236,6.091116908173223,5.99750042237056,8,8
237,6.0438550099534085,5.898295152631138,8,8
238,6.05932839695771,5.926554695148037,8,8
239,6.294144305742132,5.9656703963821,8,8
240,5.917622308266519,5.807175514889136,8,8
241,6.159030744683168,5.8898949099660936,8,8
242,6.1676966366609065,5.858154565030151,8,8
243,5.947218109164195,5.878865427349208,8,8
244,6.229152012202922,5.907798661553352,8,8
245,6.116271306959593,5.98735240189378,8,8
246,5.994690965415601,5.9555083427862066,8,8
247,6.034335765474925,5.847306109546011,8,8
248,5.887621177342895,5.938176931808624,8,8
249,5.938682658860548,5.885416018289433,8,8
250,5.988916071882603,5.789310287203694,8,8
251,6.229605629730038,5.819570493208932,8,8
252,6.063166934681258,5.8369003829436075,8,8
253,5.9409867623431225,5.808302409791074,8,8
254,6.05541958764243,5.891716086961731,8,8
255,6.011196946871489,5.798760333449097,8,8
256,6.1578536226063,5.779221955022651,8,8
257,5.983499347545157,5.8365708968188095,8,8
258,6.021300033319289,5.873603724519107,8,8
259,6.054122483952784,5.788347326886545,8,8
260,5.882310649357937,5.765599845452109,8,8
261,5.9162850268843385,5.758345483490181,8,8
262,5.75446932957368,5.8732224242254905,8,8
263,5.833255601681225,5.763248257947735,8,8
264,5.978182449753712,5.771165333914656,8,8
265,5.954077613619094,5.9025082908004185,8,8
266,6.03802565341908,5.857080024554088,8,8
267,5.907894146689834,5.816635645595387,8,8
268,5.906710942917455,5.884998494739991,8,8
269,5.962954750235257,5.756044610456088,8,8
270,5.790658926156983,5.826985138937593,8,8
271,5.946829644861256,5.841863464194395,8,8
272,6.1305225292865675,5.992147324703442,8,8
273,5.912818327676753,5.861184841871744,8,8
274,5.838358281399258,5.765337081173643,8,8
275,6.0703185083174525,5.828670987601641,8,8
276,6.035354562845919,5.905017984340193,8,8
277,5.984337332523602,5.877581119447518,8,8
278,6.134878718309423,5.907395204241652,8,8
279,6.021875742370158,5.8032444583043965,8,8
280,6.040089729254509,5.826093932945734,8,8
281,6.1006232985032725,5.824893490309663,8,8
282,5.999618284099743,5.864011135447703,8,8
283,6.047041414445619,5.929611652089111,8,8
284,5.943900922406835,5.934369036002809,8,8
285,5.987611355994421,5.889286156512968,8,8
286,5.963757059121738,5.854949952976208,8,8
287,5.960664016680555,5.669631167391016,8,8
288,5.977523557683078,5.796218151303524,8,8
289,5.964965066028293,5.874495733445345,8,8
290,6.0724885456022255,5.8956843485929245,8,8
291,6.07183909693946,5.831018605886925,8,8
292,6.047764055496529,5.747180657322681,8,8
293,6.012236776834673,5.853611440720668,8,8
294,6.005390674864868,5.937794501225328,8,8
295,6.321992421539223,5.906910111014026,8,8
296,6.29130352706447,5.918560103584579,8,8
297,6.026666965519857,5.808758098863767,8,8
298,6.155267657652056,5.856442133159971,8,8
299,5.85039618107226,5.847719710956416,8,8
300,6.107401452608308,5.842728251284779,8,8
301,6.209417364866736,5.820239428488691,8,8
302,6.112353485512395,5.988734885056045,8,8
303,6.221510840606465,5.950183579011799,8,8
304,6.2241257889822,5.754473512285541,8,8
305,6.09971401294435,5.767067037541929,8,8
306,6.052370268498462,5.769367716624468,8,8
307,6.207097547695538,5.936795992011588,8,8
308,5.928786595276199,5.689027591664952,8,8
309,6.013058670844816,5.850493661802073,8,8
310,6.070256208133348,5.843053398264734,8,8
311,6.305973417130758,5.864615206491471,8,8
312,6.177923612323708,5.812940819111599,8,8
313,6.2261648119085145,5.883819196569805,8,8
314,6.0606367503721295,5.835559453733648,8,8
315,6.026962762203083,5.843241627430855,8,8
316,5.979872440014676,5.92672966733736,8,8
317,6.149506250728724,5.910306843126683,8,8
318,5.818800583275064,5.8531517680275025,8,8
319,5.914738717064759,5.8871800682317375,8,8
