wire_number,A,B
11,6.217623335969017,
12,5.987911360190727,
13,6.094008314613907,
14,5.993086973733551,
15,5.866209426449328,
16,5.99308400205756,
17,6.1152142654791595,
18,5.993083420481516,
19,6.220735879174934,
20,6.216767957219536,
21,6.53472519454331,
22,5.958628087249285,
23,6.761350674031486,
24,6.334931471602648,
25,5.906163107107712,
26,5.82787449744958,
27,5.858428639066747,
28,6.624775655309244,
29,6.472892697040958,
30,6.670701248691549,
31,6.473499203538309,
32,6.462398727096312,
33,6.233851407762816,
34,6.498217722964208,
35,6.507264273673737,
36,6.7178806493627405,
37,6.498463746873213,
38,6.2895420525618135,
39,6.483285048037467,
40,6.473241597302156,
41,6.166648821138579,
42,6.228556874984142,
43,6.469018004042563,
44,6.184592519783437,
45,6.228370654068545,
46,6.610937982243018,
47,6.472664833584298,
48,6.472890703032812,
49,6.381907917681638,
50,6.483377642590171,
51,6.204726662542313,
52,6.313402239042134,
53,6.228371390256096,
54,6.049374834035705,
55,6.228370799075178,
56,6.19726245127503,
57,6.013625197863798,
58,6.02899683575034,
59,6.291430970440471,
60,5.996886238557178,
61,5.775629220274795,
62,5.464468739880425,
63,6.213534871720231,
64,5.993085074338464,
65,6.228372026999749,
66,6.457038554248059,
67,6.457475083337445,
68,6.024148067764398,
69,5.87180112835919,
70,5.993086215792907,
71,5.900634946871723,
72,6.490941772421572,
73,6.477405107944087,
74,6.690902162113232,
75,6.211415438831605,
76,5.620971953763241,
77,5.89816586814666,
78,5.631034353681805,
79,5.801515903238189,
80,5.993086693887099,
81,6.242654405020364,
82,6.097832722247326,
83,5.867148580177968,
84,6.22375166895737,
85,5.823247834075991,
86,5.920520362585461,
87,5.993069930373161,
88,5.993084909472023,
89,5.747950073348796,
90,5.865345857243343,
91,5.76663875110871,
92,5.766809114127431,
93,5.972324802039909,
94,5.766694441553894,
95,5.993086524198894,
96,5.647726918213172,
97,5.651289835745152,
98,6.185093978307646,
99,5.993115624370199,
100,6.228357512731089,
101,5.995787689233567,
102,5.779808622575565,
103,5.258225760468227,
104,5.771021300417623,
105,6.1868379506512206,
106,5.993085546127256,
