wire_number,A,B
8,5.886906629327936,6.223601940352894
9,5.795303085474676,6.233940266337254
10,5.690747675597519,6.31525810185074
11,5.779535373269512,6.274827890754295
12,5.637695118504185,5.7807667929670306
13,5.571834651871745,6.172093121555758
14,5.336091346830963,5.91582944134543
15,5.346555291524134,6.4577792793977205
16,5.386727054451278,6.2701518476281075
17,5.279575844520718,6.208915743796223
18,5.3051612532753865,5.927698067329216
19,5.2740699205201285,6.339689748657949
20,5.328075222064598,6.098480484551813
21,5.38727600483551,5.986102224463591
22,5.336141281448975,6.016191448185252
23,5.144526344124215,6.310608706138274
24,5.310042376433518,6.140668209659659
25,5.415914665002313,6.142238352414456
26,5.306190852290078,6.086565805471724
27,5.418478794222695,6.148456455460173
28,5.543828115553071,6.110087706961874
29,5.523075561377242,5.92563280425225
30,5.756821087573563,6.295720593203978
31,5.439536667454463,6.036124447884866
32,6.022259952879041,6.005253302277105
33,6.2311750349181185,6.037165976915484
34,5.7994798358262925,5.952235987099928
35,5.773852341203095,6.129773469582921
36,5.551726722971534,6.228370914309607
37,6.023656534539891,5.902311135818184
38,5.632440342457257,5.956706080496389
39,6.098327908441206,6.264818129128767
40,5.993267210326778,5.992956567039147
41,6.057121918592872,6.40737364065107
42,5.375724793153757,6.412442253790112
43,5.537498389261505,6.518665593132092
44,5.52627644402327,6.271090706659154
45,5.863301539988793,6.20593373590672
46,6.000128944739244,5.992890879768655
47,5.8415191956567165,5.993144100842741
48,5.98906768927691,6.202138174239562
49,5.984627434757601,6.093496154684012
50,5.921341429013984,6.134297970653415
51,5.769883636491277,5.998182445208976
52,5.767530882335825,5.925933565550724
53,5.796570251415401,6.0596673265112875
54,5.654163200501628,5.564853028181501
55,5.803186172847246,5.548847402708355
56,5.831540222490765,5.748031557730812
57,5.608479832812183,6.25478448982677
58,5.6113555198920375,5.905569921234101
59,5.748737584455281,5.88873710530013
60,5.406413579750601,5.883139714384666
61,6.018601043283782,5.927671718832615
62,5.728089075242053,5.551166458857247
63,5.997724802783331,5.780951230714452
64,5.954356666142901,5.856727890984344
65,5.966710192173954,6.174206674670471
66,5.757757732266887,5.9568684952145645
67,5.693724283806047,5.878895865223007
68,5.905342173057131,6.127881665530007
69,5.545313738406927,6.23026442886024
70,5.73525735904609,5.9930977196383335
71,5.812087258275676,6.073253196210006
72,5.576676899619564,5.768886090870846
73,5.475304415906367,5.766679119643363
74,5.375635638694463,6.0780673855521234
75,5.745340627172128,6.118475998406343
76,5.3500573942628264,6.139366433247032
77,5.60931211655785,5.548849124357925
78,5.535202057116344,5.800024342050809
79,5.429087066373007,5.65796334866776
80,5.2592734300982515,5.76669350723797
81,5.766589308259668,5.856217577438794
82,5.701821857389671,5.679200632507523
83,5.847019629487356,5.722791772685356
84,5.915904523858005,5.881942038201001
85,5.7841814979895085,6.229934447267149
86,5.771149152209545,5.903894999046162
87,5.755166499731507,6.039776638289199
88,5.954815457061531,5.948614998876602
89,5.842295245777093,5.766691884328115
90,5.777891119106544,6.133717967100194
91,5.774559009107607,5.951566784022908
92,5.5766928731183,6.08769812630855
93,5.6048697743552935,6.042478058279614
94,5.420986659260688,5.995663265893428
95,5.500451609792965,5.504269307450521
96,5.435920521197848,6.228371968013995
97,5.647801576907635,5.723475028208397
98,5.744720416867835,5.766685309783239
99,5.3653825591952,5.739648002677296
100,5.923298105982215,5.993084924122697
101,6.472895281003059,6.190470980816636
102,6.114212292404393,5.993088288047625
103,6.176256471192556,5.993085614187986
104,6.139795868394966,6.050744581067628
105,6.026085165124494,5.993088346399977
