wire_number,json_A,json_B,summary_A,summary_B,diff_A,diff_B
300,6.11,5.97,,5.505428103273478,,-0.46457189672652177
301,6.35,5.82,,4.762872524264782,,-1.0571274757352187
302,5.92,5.77,,5.606831708824251,,-0.16316829117574816
303,5.67,6.16,,5.83150945148124,,-0.3284905485187606
304,6.19,5.68,,5.732203502342656,,0.052203502342655916
305,6.08,5.73,,4.567209848586488,,-1.1627901514135122
306,5.91,6.06,,5.777864448125004,,-0.2821355518749957
307,6.24,5.68,,6.127673596517548,,0.44767359651754823
308,5.86,5.91,,5.822010580930722,,-0.08798941906927826
309,5.86,5.74,,5.484038316276068,,-0.2559616837239318
310,5.88,5.94,,5.623704159783136,,-0.3162958402168643
311,6.08,5.85,,6.0470841002972415,,0.19708410029724188
312,6.19,5.85,,5.733523867733406,,-0.1164761322665937
313,6.14,5.73,,5.684337605125631,,-0.04566239487436974
314,6.17,6.05,,5.699158961895373,,-0.35084103810462697
315,5.97,5.7,,6.049266213425723,,0.3492662134257225
316,5.8,5.62,,5.530773521213543,,-0.08922647878645673
317,5.86,5.64,,6.054814838078315,,0.414814838078315
318,5.85,5.61,,5.738055986492957,,0.12805598649295646
319,6.06,5.82,,5.8556726874312615,,0.035672687431261174
320,5.89,5.76,,5.80248149706796,,0.04248149706796056
321,6.02,5.89,,5.48586556787063,,-0.4041344321293696
322,5.92,5.92,,5.350990272853842,,-0.5690097271461578
323,5.92,5.92,,5.665722192970001,,-0.25427780702999936
324,6.05,5.89,,6.643072177962559,,0.7530721779625598
325,6.17,5.97,,6.319745429281224,,0.3497454292812243
326,6.02,5.73,,5.775984513980873,,0.045984513980872777
327,5.92,6.0,,5.714952523156359,,-0.2850474768436406
328,6.48,5.77,,5.732135914913279,,-0.03786408508672068
329,5.91,6.14,,5.27679536154677,,-0.8632046384532295
330,6.38,6.08,,5.402464131175016,,-0.6775358688249842
331,6.14,5.96,,5.597044428458653,,-0.36295557154134706
332,6.32,6.11,,5.748209622204287,,-0.361790377795713
333,6.03,6.0,,5.246174991293137,,-0.7538250087068628
334,6.21,6.05,,6.089469095740739,,0.03946909574073931
335,6.0,6.03,,5.460308330714327,,-0.5696916692856728
336,6.02,6.03,,5.48408162876188,,-0.5459183712381206
337,6.27,6.21,,5.728717443125658,,-0.4812825568743424
338,5.92,6.05,,5.584213898290879,,-0.4657861017091207
339,5.5,5.74,,5.467637476828378,,-0.2723625231716218
340,6.06,5.82,,6.490058011828273,,0.6700580118282726
341,5.91,5.62,,5.561058714315676,,-0.05894128568432411
342,5.99,6.06,,6.229802665161594,,0.16980266516159404
343,6.17,5.99,,6.05582928761628,,0.06582928761628004
344,6.28,5.89,,5.671559194630724,,-0.21844080536927546
345,6.38,5.76,,5.902254574931259,,0.14225457493125937
346,6.41,6.02,,5.92214376733507,,-0.09785623266492927
347,6.46,5.79,,5.668314113600597,,-0.12168588639940303
348,6.51,5.88,,6.085091984342938,,0.20509198434293818
349,6.24,6.02,,5.758631523760093,,-0.2613684762399062
350,6.11,6.06,,5.599040127567282,,-0.46095987243271797
351,6.32,5.89,,5.805778826194676,,-0.08422117380532335
352,5.92,5.73,,5.923047539569269,,0.19304753956926834
353,6.22,5.85,,6.33881687171243,,0.48881687171243016
354,6.17,5.79,,5.722023269863904,,-0.06797673013609629
