wire_number,mu_A,mu_B,n_A,n_B
232,5.677771103896707,5.391775684370522,7,7
233,5.720998715682058,5.45452529860484,7,7
234,5.713760260424566,5.3622981398643885,7,7
235,5.91379865065076,5.542276395954612,7,7
236,5.601120648632802,5.475838432172219,7,7
237,5.710444960364305,5.563068510378732,7,7
238,5.698392966349168,5.471455847830296,7,7
239,5.825429414024143,5.536143250681435,7,7
240,5.843687465797473,5.347955829644313,7,7
241,5.566513735033139,5.4662871793373675,7,8
242,5.615375245281427,5.467857386495934,7,8
243,5.478149243954355,5.444234366194461,7,8
244,5.676390364781238,5.487776765649302,7,8
245,5.651293979003033,5.51012847189203,7,8
246,5.592069505787243,5.3812403925387455,7,8
247,5.71613879201753,5.443150863968081,7,7
248,5.603556041954061,5.5109867131040895,7,7
249,5.790387227339425,5.435075001746317,7,7
250,5.773680805286271,5.5323081738997715,7,7
251,5.5934032875323725,5.573107422741147,7,7
252,5.758156641480754,5.519505800260221,7,7
253,5.760101987024346,5.5914578878460075,7,7
254,5.632858977055885,5.480250953182273,7,7
255,5.558257068778297,5.41489971275965,7,7
256,5.483714592486789,5.601566636088844,7,8
257,5.524272734584912,5.4927686340218695,7,8
258,5.5087289325484665,5.50643698859068,7,8
259,5.5936219498820785,5.499243620495555,7,8
260,5.567762402694115,5.530671847730932,7,7
261,5.543025923288147,5.452487553406367,7,8
262,5.482195908280853,5.419810967841885,7,8
263,5.537233577533956,5.489331034992803,7,8
264,5.507624872449936,5.478575758854641,7,7
265,5.549569932218198,5.481430200897403,7,8
266,5.555731615801809,5.619875550049202,7,8
267,5.54434677319551,5.553642291512701,7,8
268,5.554730698738008,5.527514545612018,7,8
269,5.719117326674707,5.465398115367154,7,8
270,5.6297274847829435,5.504886017739224,7,8
271,5.538715305282353,5.472062513437982,7,8
272,5.5566158072355245,5.516823820077813,7,8
273,5.669514616469393,5.5678788771498,7,8
274,5.583611902759744,5.460860762167735,7,8
275,5.5135010226388825,5.4787781571609635,7,8
276,5.7368350081686215,5.495373670450056,7,8
277,5.6473966920876295,5.379883040479585,7,8
278,5.630524275712962,5.44169247893168,7,8
279,5.6137436174018145,5.464651209504924,7,8
280,5.5696902575184595,5.475821646646909,7,8
281,5.602609330251463,5.481703057214395,7,8
282,5.563258633853234,5.5024753838648905,7,8
283,5.662476167709152,5.5262656504309895,7,8
284,5.681063990073347,5.484642523756156,7,8
285,5.826315925901298,5.512646140082889,7,8
286,5.6698203645071565,5.5567736193962975,7,8
287,5.844987752875827,5.547405177151765,7,8
288,5.547281935404696,5.626979284353959,7,8
289,5.837929496912546,5.622665777143975,7,8
290,5.627786926252838,5.632376794795777,7,8
291,5.821535198850784,5.579093293626222,7,7
292,5.833554747841479,5.726718903131565,7,8
293,5.8166042702073355,5.609498582170589,7,8
294,5.754236941197138,5.643949987349604,7,8
295,5.785913135235448,5.574847119126446,7,7
296,5.527360036703716,5.713578518073643,7,8
297,5.699640760198385,5.686436453094032,7,8
298,5.720807748320736,5.617954780369231,7,8
299,5.661280124681548,5.760290456515717,7,8
300,5.667777572775523,5.69346433593047,7,8
301,5.64751440912189,5.660191866522593,7,8
302,5.703788947262474,5.6626141894133095,7,8
303,5.760494804060368,5.710501388935963,7,8
304,5.791664179967251,5.7895066074125205,7,8
305,5.700037092764016,5.550570332624888,7,8
306,5.51350092754971,5.663497918929394,7,8
307,5.693813620620409,5.6449610778361645,7,8
308,5.610917424076208,5.656715471099325,7,8
309,5.592673383633395,5.649917529912858,7,8
310,5.553389494825034,5.739280141798691,7,8
311,5.529842420283573,5.777162528438444,7,8
312,5.605135584874709,5.711689849377237,7,8
313,5.816101791909932,5.707867032665037,7,8
314,5.6207240539081,5.591850189254158,7,8
315,5.699904833110826,5.512847021865577,7,8
316,5.591105277379571,5.542472908205307,7,8
317,5.551976180120277,5.540791158963859,7,8
318,5.609184720949506,5.536497255104046,7,8
319,5.496848355505919,5.580502309395557,7,8
