side,wire_number,x,y,time
B,545,5250.1,275.8,2024-11-21_10-26-18
B,546,5258.1,275.8,2024-11-21_10-26-18
B,547,5266.1,275.8,2024-11-21_10-26-19
B,548,5274.1,275.8,2024-11-21_10-26-20
B,549,5282.1,275.8,2024-11-21_10-26-21
B,550,5290.1,275.8,2024-11-21_10-26-22
B,551,5298.1,275.8,2024-11-21_10-26-23
B,552,5306.1,275.8,2024-11-21_10-26-24
B,553,5314.1,275.8,2024-11-21_10-26-25
B,554,5322.1,275.8,2024-11-21_10-26-26
B,555,5330.1,275.8,2024-11-21_10-26-27
B,556,5338.1,275.8,2024-11-21_10-26-28
B,557,5346.1,275.8,2024-11-21_10-26-30
B,558,5354.1,275.8,2024-11-21_10-26-31
B,559,5362.1,275.8,2024-11-21_10-26-32
B,560,5370.1,275.8,2024-11-21_10-26-33
B,561,5378.1,275.8,2024-11-21_10-26-34
B,562,5386.1,275.8,2024-11-21_10-26-35
B,563,5394.1,275.8,2024-11-21_10-26-36
B,564,5402.1,275.8,2024-11-21_10-26-37
B,565,5410.1,275.8,2024-11-21_10-26-38
B,566,5418.1,275.8,2024-11-21_10-26-40
B,567,5426.1,275.8,2024-11-21_10-26-41
B,568,5434.1,275.8,2024-11-21_10-26-42
B,569,5442.1,275.8,2024-11-21_10-26-43
B,570,5450.1,275.8,2024-11-21_10-26-44
B,571,5458.1,275.8,2024-11-21_10-26-45
B,572,5466.1,275.8,2024-11-21_10-26-46
B,573,5474.1,275.8,2024-11-21_10-26-47
B,574,5482.1,275.8,2024-11-21_10-26-52
B,575,5490.1,275.8,2024-11-21_10-26-54
B,576,5498.1,275.8,2024-11-21_10-26-55
B,577,5506.1,275.8,2024-11-21_10-26-56
B,578,5514.1,275.8,2024-11-21_10-26-58
B,579,5522.1,275.8,2024-11-21_10-26-59
B,580,5530.1,275.8,2024-11-21_10-27-00
B,581,5538.1,275.8,2024-11-21_10-27-02
B,582,5546.1,275.8,2024-11-21_10-27-04
B,583,5554.1,275.8,2024-11-21_10-27-05
B,584,5562.1,275.8,2024-11-21_10-27-06
B,585,5570.1,275.8,2024-11-21_10-27-08
B,586,5578.1,275.8,2024-11-21_10-27-09
B,587,5586.1,275.8,2024-11-21_10-27-12
B,588,5594.1,275.8,2024-11-21_10-27-13
B,589,5602.1,275.8,2024-11-21_10-27-14
B,590,5610.1,275.8,2024-11-21_10-27-15
B,591,5618.1,275.8,2024-11-21_10-27-17
B,592,5626.1,275.8,2024-11-21_10-27-18
B,593,5634.1,275.8,2024-11-21_10-27-19
B,594,5642.1,275.8,2024-11-21_10-27-20
B,595,5650.1,275.8,2024-11-21_10-27-21
B,596,5658.1,275.8,2024-11-21_10-27-22
B,597,5666.1,275.8,2024-11-21_10-27-23
B,598,5666.1,281.5,2024-11-21_10-27-25
B,599,5666.1,287.2,2024-11-21_10-27-26
B,600,5666.1,293.0,2024-11-21_10-27-27
B,601,5666.1,298.8,2024-11-21_10-27-29
B,602,5666.1,304.5,2024-11-21_10-27-31
B,603,5666.1,310.2,2024-11-21_10-27-36
B,604,5666.1,316.0,2024-11-21_10-27-38
B,605,5666.1,321.8,2024-11-21_10-27-40
B,606,5666.1,327.5,2024-11-21_10-27-42
B,607,5666.1,333.2,2024-11-21_10-27-44
B,608,5666.1,339.0,2024-11-21_10-27-45
B,609,5666.1,344.8,2024-11-21_10-27-47
B,610,5666.1,350.5,2024-11-21_10-27-48
B,611,5666.1,356.2,2024-11-21_10-27-49
B,612,5666.1,362.0,2024-11-21_10-27-50
B,613,5666.1,367.8,2024-11-21_10-27-53
B,614,5666.1,373.5,2024-11-21_10-27-54
B,615,5666.1,379.2,2024-11-21_10-27-55
B,616,5666.1,385.0,2024-11-21_10-28-00
B,617,5666.1,390.8,2024-11-21_10-28-01
B,618,5666.1,396.5,2024-11-21_10-28-02
B,619,5666.1,402.2,2024-11-21_10-28-03
B,620,5666.1,408.0,2024-11-21_10-28-05
B,621,5666.1,413.8,2024-11-21_10-28-06
B,622,5666.1,419.5,2024-11-21_10-28-07
B,623,5874.1,275.8,2024-11-21_10-28-24
B,624,5882.1,275.8,2024-11-21_10-28-29
B,625,5890.1,275.8,2024-11-21_10-28-31
B,626,5898.1,275.8,2024-11-21_10-28-33
B,627,5906.1,275.8,2024-11-21_10-28-36
B,628,5914.1,275.8,2024-11-21_10-28-37
B,629,5922.1,275.8,2024-11-21_10-28-42
B,630,5930.1,275.8,2024-11-21_10-28-43
B,631,5938.1,275.8,2024-11-21_10-28-50
B,632,5946.1,275.8,2024-11-21_10-28-53
B,633,5954.1,275.8,2024-11-21_10-28-55
B,634,5962.1,275.8,2024-11-21_10-28-57
B,635,5970.1,275.8,2024-11-21_10-29-02
B,636,5978.1,275.8,2024-11-21_10-29-04
B,637,5986.1,275.8,2024-11-21_10-29-04
B,638,5994.1,275.8,2024-11-21_10-29-06
B,639,6002.1,275.8,2024-11-21_10-29-07
B,640,6010.1,275.8,2024-11-21_10-29-08
B,641,6018.1,275.8,2024-11-21_10-29-09
B,642,6026.1,275.8,2024-11-21_10-29-14
B,643,6034.1,275.8,2024-11-21_10-29-18
B,644,6042.1,275.8,2024-11-21_10-29-21
B,645,6050.1,275.8,2024-11-21_10-29-24
B,646,6058.1,275.8,2024-11-21_10-29-29
B,647,6066.1,275.8,2024-11-21_10-29-34
B,648,6074.1,275.8,2024-11-21_10-29-35
B,649,6082.1,275.8,2024-11-21_10-29-36
B,650,6090.1,275.8,2024-11-21_10-29-38
B,651,6098.1,275.8,2024-11-21_10-29-39
B,652,6106.1,275.8,2024-11-21_10-29-39
B,653,6114.1,275.8,2024-11-21_10-29-43
B,654,6122.1,275.8,2024-11-21_10-29-46
B,655,6130.1,275.8,2024-11-21_10-29-48
B,656,6138.1,275.8,2024-11-21_10-29-50
B,657,6146.1,275.8,2024-11-21_10-29-55
B,658,6154.1,275.8,2024-11-21_10-29-58
B,659,6162.1,275.8,2024-11-21_10-29-59
B,660,6170.1,275.8,2024-11-21_10-30-00
B,661,6178.1,275.8,2024-11-21_10-30-02
B,662,6186.1,275.8,2024-11-21_10-30-05
B,663,6194.1,275.8,2024-11-21_10-30-06
B,664,6202.1,275.8,2024-11-21_10-30-07
B,665,6210.1,275.8,2024-11-21_10-30-08
B,666,6218.1,275.8,2024-11-21_10-30-08
B,667,6226.1,275.8,2024-11-21_10-30-10
B,668,6234.1,275.8,2024-11-21_10-30-11
B,669,6242.1,275.8,2024-11-21_10-30-12
B,670,6250.1,275.8,2024-11-21_10-30-13
B,671,6258.1,275.8,2024-11-21_10-30-17
B,672,6266.1,275.8,2024-11-21_10-30-19
B,673,6274.1,275.8,2024-11-21_10-30-23
B,674,6282.1,275.8,2024-11-21_10-30-26
B,675,6290.1,275.8,2024-11-21_10-30-30
B,676,6298.1,275.8,2024-11-21_10-30-33
B,677,6306.1,275.8,2024-11-21_10-30-35
B,678,6314.1,275.8,2024-11-21_10-30-38
B,679,6322.1,275.8,2024-11-21_10-30-39
B,680,6330.1,275.8,2024-11-21_10-30-41
B,681,6338.1,275.8,2024-11-21_10-30-43
B,682,6346.1,275.8,2024-11-21_10-30-44
B,683,6354.1,275.8,2024-11-21_10-30-47
B,684,6362.1,275.8,2024-11-21_10-30-49
B,685,6370.1,275.8,2024-11-21_10-30-51
B,686,6378.1,275.8,2024-11-21_10-30-52
B,687,6386.1,275.8,2024-11-21_10-30-54
B,688,6394.1,275.8,2024-11-21_10-30-56
B,689,6402.1,275.8,2024-11-21_10-30-58
B,690,6410.1,275.8,2024-11-21_10-30-59
B,691,6418.1,275.8,2024-11-21_10-31-01
B,692,6426.1,275.8,2024-11-21_10-31-02
B,693,6434.1,275.8,2024-11-21_10-31-05
B,694,6442.1,275.8,2024-11-21_10-31-06
B,695,6450.1,275.8,2024-11-21_10-31-08
B,696,6458.1,275.8,2024-11-21_10-31-10
B,697,6466.1,275.8,2024-11-21_10-31-12
B,698,6474.1,275.8,2024-11-21_10-31-15
B,699,6482.1,275.8,2024-11-21_10-31-17
B,700,6490.1,275.8,2024-11-21_10-31-19
B,701,6498.1,275.8,2024-11-21_10-31-20
B,702,6506.1,275.8,2024-11-21_10-31-22
B,703,6514.1,275.8,2024-11-21_10-31-24
B,704,6522.1,275.8,2024-11-21_10-31-26
B,705,6530.1,275.8,2024-11-21_10-31-27
B,706,6538.1,275.8,2024-11-21_10-31-29
B,707,6546.1,275.8,2024-11-21_10-31-30
B,708,6554.1,275.8,2024-11-21_10-31-36
B,709,6562.1,275.8,2024-11-21_10-31-39
B,710,6570.1,275.8,2024-11-21_10-31-41
B,711,6578.1,275.8,2024-11-21_10-31-43
B,712,6586.1,275.8,2024-11-21_10-31-46
B,713,6594.1,275.8,2024-11-21_10-31-47
B,714,6602.1,275.8,2024-11-21_10-31-49
B,715,6610.1,275.8,2024-11-21_10-31-51
B,716,6618.1,275.8,2024-11-21_10-31-52
B,717,6626.1,275.8,2024-11-21_10-31-53
B,718,6634.1,275.8,2024-11-21_10-31-54
B,719,6642.1,275.8,2024-11-21_10-31-55
B,720,6650.1,275.8,2024-11-21_10-31-57
B,721,6658.1,275.8,2024-11-21_10-31-58
B,722,6666.1,275.8,2024-11-21_10-31-59
B,723,6674.1,275.8,2024-11-21_10-32-00
B,724,6682.1,275.8,2024-11-21_10-32-01
B,725,6690.1,275.8,2024-11-21_10-32-03
B,726,6698.1,275.8,2024-11-21_10-32-05
B,727,6706.1,275.8,2024-11-21_10-32-06
B,728,6714.1,275.8,2024-11-21_10-32-07
B,729,6722.1,275.8,2024-11-21_10-32-08
B,730,6730.1,275.8,2024-11-21_10-32-12
B,731,6738.1,275.8,2024-11-21_10-32-13
B,732,6746.1,275.8,2024-11-21_10-32-15
B,733,6754.1,275.8,2024-11-21_10-32-17
B,734,6762.1,275.8,2024-11-21_10-32-18
B,735,6770.1,275.8,2024-11-21_10-32-20
B,736,6778.1,275.8,2024-11-21_10-32-21
B,737,6786.1,275.8,2024-11-21_10-32-22
B,738,6794.1,275.8,2024-11-21_10-32-25
B,739,6802.1,275.8,2024-11-21_10-32-26
B,740,6810.1,275.8,2024-11-21_10-32-27
B,741,6818.1,275.8,2024-11-21_10-32-27
B,742,6826.1,275.8,2024-11-21_10-32-30
B,743,6834.1,275.8,2024-11-21_10-32-39
B,744,6842.1,275.8,2024-11-21_10-32-42
B,745,6850.1,275.8,2024-11-21_10-32-44
B,746,6858.1,275.8,2024-11-21_10-32-46
B,747,6866.1,275.8,2024-11-21_10-32-47
B,748,6874.1,275.8,2024-11-21_10-32-50
B,749,6882.1,275.8,2024-11-21_10-32-52
B,750,6890.1,275.8,2024-11-21_10-32-53
B,751,6898.1,275.8,2024-11-21_10-32-56
B,752,6906.1,275.8,2024-11-21_10-33-19
B,753,6914.1,275.8,2024-11-21_10-33-21
B,754,6922.1,275.8,2024-11-21_10-33-22
B,755,6922.1,281.5,2024-11-21_10-33-23
B,756,6922.1,287.2,2024-11-21_10-33-24
B,757,6922.1,293.0,2024-11-21_10-33-25
B,758,6922.1,298.8,2024-11-21_10-33-27
B,759,6922.1,304.5,2024-11-21_10-33-29
B,760,6922.1,310.2,2024-11-21_10-33-30
B,761,6922.1,316.0,2024-11-21_10-33-42
B,762,6922.1,321.8,2024-11-21_10-33-45
B,763,6922.1,327.5,2024-11-21_10-33-46
B,764,6922.1,333.2,2024-11-21_10-33-47
B,765,6922.1,339.0,2024-11-21_10-33-48
B,766,6922.1,344.8,2024-11-21_10-33-49
B,767,6922.1,350.5,2024-11-21_10-33-51
B,768,6922.1,356.2,2024-11-21_10-33-52
B,769,6922.1,362.0,2024-11-21_10-33-53
B,770,6922.1,367.8,2024-11-21_10-33-54
B,771,6922.1,373.5,2024-11-21_10-33-57
B,772,6922.1,379.2,2024-11-21_10-33-58
B,773,6922.1,385.0,2024-11-21_10-33-59
B,774,6922.1,390.8,2024-11-21_10-34-01
B,775,6922.1,396.5,2024-11-21_10-34-02
B,776,6922.1,402.2,2024-11-21_10-34-03
B,777,6922.1,408.0,2024-11-21_10-34-04
B,778,6922.1,413.8,2024-11-21_10-34-05
B,779,6922.1,419.5,2024-11-21_10-34-06
B,780,6922.1,425.2,2024-11-21_10-34-08
B,781,6922.1,431.0,2024-11-21_10-34-09
B,782,6922.1,436.8,2024-11-21_10-34-10
B,783,6922.1,442.5,2024-11-21_10-34-11
B,784,6922.1,448.2,2024-11-21_10-34-12
B,785,6922.1,454.0,2024-11-21_10-34-13
B,786,6922.1,459.8,2024-11-21_10-34-14
B,787,6922.1,465.5,2024-11-21_10-34-15
B,788,6922.1,471.2,2024-11-21_10-34-16
B,789,6922.1,477.0,2024-11-21_10-34-17
B,790,6922.1,482.8,2024-11-21_10-34-19
B,791,6922.1,488.5,2024-11-21_10-34-20
B,792,6922.1,494.2,2024-11-21_10-34-21
B,793,6922.1,500.0,2024-11-21_10-34-22
B,794,6922.1,505.8,2024-11-21_10-34-23
B,795,6922.1,511.5,2024-11-21_10-34-25
B,796,6922.1,517.2,2024-11-21_10-34-26
B,797,6922.1,523.0,2024-11-21_10-34-27
B,798,6922.1,528.8,2024-11-21_10-34-29
B,799,6922.1,534.5,2024-11-21_10-34-31
B,800,6922.1,540.2,2024-11-21_10-34-32
B,801,6922.1,546.0,2024-11-21_10-34-33
B,802,6922.1,551.8,2024-11-21_10-34-35
B,803,6922.1,557.5,2024-11-21_10-34-36
B,804,6922.1,563.2,2024-11-21_10-34-37
B,805,6922.1,569.0,2024-11-21_10-34-38
B,806,6922.1,574.8,2024-11-21_10-34-39
B,807,6922.1,580.5,2024-11-21_10-34-40
B,808,6922.1,586.2,2024-11-21_10-34-41
B,809,6922.1,592.0,2024-11-21_10-34-42
B,810,6922.1,597.8,2024-11-21_10-34-44
B,811,6922.1,603.5,2024-11-21_10-34-46
B,812,6922.1,609.2,2024-11-21_10-34-48
B,813,6922.1,615.0,2024-11-21_10-34-49
B,814,6922.1,620.8,2024-11-21_10-34-51
B,815,6922.1,626.5,2024-11-21_10-34-52
B,816,6922.1,632.2,2024-11-21_10-34-53
B,817,6922.1,638.0,2024-11-21_10-34-56
B,818,6922.1,643.8,2024-11-21_10-34-57
B,819,6922.1,649.5,2024-11-21_10-34-59
B,820,6922.1,655.2,2024-11-21_10-35-01
B,821,6922.1,661.0,2024-11-21_10-35-02
B,822,6922.1,666.8,2024-11-21_10-35-03
B,823,6922.1,672.5,2024-11-21_10-35-05
B,824,6922.1,678.2,2024-11-21_10-35-06
B,825,6922.1,684.0,2024-11-21_10-35-08
B,826,6922.1,689.8,2024-11-21_10-35-10
B,827,6922.1,695.5,2024-11-21_10-35-12
B,828,6922.1,701.2,2024-11-21_10-35-15
B,829,6922.1,707.0,2024-11-21_10-35-18
B,830,6922.1,712.8,2024-11-21_10-35-18
B,831,6922.1,718.5,2024-11-21_10-35-20
B,832,6922.1,724.2,2024-11-21_10-35-22
B,833,6922.1,730.0,2024-11-21_10-35-27
B,834,6922.1,735.8,2024-11-21_10-35-29
B,835,6922.1,741.5,2024-11-21_10-35-32
B,836,6922.1,747.2,2024-11-21_10-35-34
B,837,6922.1,753.0,2024-11-21_10-35-38
B,838,6922.1,758.8,2024-11-21_10-35-41
B,839,6922.1,764.5,2024-11-21_10-35-44
B,840,6922.1,770.2,2024-11-21_10-35-48
B,841,6922.1,776.0,2024-11-21_10-35-50
B,842,6922.1,781.8,2024-11-21_10-36-19
B,843,6922.1,787.5,2024-11-21_10-36-43
B,844,6922.1,793.2,2024-11-21_10-36-47
B,845,6922.1,799.0,2024-11-21_10-36-54
B,846,6922.1,804.8,2024-11-21_10-36-58
B,847,6922.1,810.5,2024-11-21_10-37-10
B,848,6922.1,816.2,2024-11-21_10-37-15
B,849,6922.1,822.0,2024-11-21_10-37-32
B,850,6922.1,827.8,2024-11-21_10-37-38
B,851,6922.1,833.5,2024-11-21_10-37-43
B,853,6922.1,845.0,2024-11-21_10-38-20
B,856,6922.1,862.2,2024-11-21_10-39-35
B,857,6922.1,868.0,2024-11-21_10-39-44
B,858,6922.1,873.8,2024-11-21_10-39-50
B,859,6922.1,879.5,2024-11-21_10-39-53
B,860,6922.1,885.2,2024-11-21_10-39-54
B,861,6922.1,891.0,2024-11-21_10-39-56
B,862,6922.1,896.8,2024-11-21_10-39-59
B,863,6922.1,902.5,2024-11-21_10-40-01
B,864,6922.1,908.2,2024-11-21_10-40-02
B,865,6922.1,914.0,2024-11-21_10-40-03
B,866,6922.1,919.8,2024-11-21_10-40-04
B,867,6922.1,925.5,2024-11-21_10-40-05
B,868,6922.1,931.2,2024-11-21_10-40-06
B,869,6922.1,937.0,2024-11-21_10-40-07
B,870,6922.1,942.8,2024-11-21_10-40-08
B,871,6922.1,948.5,2024-11-21_10-40-09
B,872,6922.1,954.2,2024-11-21_10-40-10
B,873,6922.1,960.0,2024-11-21_10-40-11
B,874,6922.1,965.8,2024-11-21_10-40-12
B,875,6922.1,971.5,2024-11-21_10-40-13
B,876,6922.1,977.2,2024-11-21_10-40-13
B,877,6922.1,983.0,2024-11-21_10-40-14
B,878,6922.1,988.8,2024-11-21_10-40-15
B,879,6922.1,994.5,2024-11-21_10-40-16
B,880,6922.1,1000.2,2024-11-21_10-40-17
B,881,6922.1,1006.0,2024-11-21_10-40-17
B,882,6922.1,1011.8,2024-11-21_10-40-18
B,883,6922.1,1017.5,2024-11-21_10-40-19
B,884,6922.1,1023.2,2024-11-21_10-40-20
B,885,6922.1,1029.0,2024-11-21_10-40-22
B,886,6922.1,1034.8,2024-11-21_10-40-23
B,887,6922.1,1040.5,2024-11-21_10-40-24
B,888,6922.1,1046.2,2024-11-21_10-40-25
B,889,6922.1,1052.0,2024-11-21_10-40-26
B,890,6922.1,1057.8,2024-11-21_10-40-26
B,891,6922.1,1063.5,2024-11-21_10-40-27
B,892,6922.1,1069.2,2024-11-21_10-40-28
B,893,6922.1,1075.0,2024-11-21_10-40-29
B,894,6922.1,1080.8,2024-11-21_10-40-30
B,895,6922.1,1086.5,2024-11-21_10-40-31
B,896,6922.1,1092.2,2024-11-21_10-40-32
B,897,6922.1,1098.0,2024-11-21_10-40-33
B,898,6922.1,1103.8,2024-11-21_10-40-34
B,899,6922.1,1109.5,2024-11-21_10-40-35
B,900,6922.1,1115.2,2024-11-21_10-40-36
B,901,6922.1,1121.0,2024-11-21_10-40-37
B,902,6922.1,1126.8,2024-11-21_10-40-38
B,903,6922.1,1132.5,2024-11-21_10-40-39
B,904,6922.1,1138.2,2024-11-21_10-40-40
B,905,6922.1,1144.0,2024-11-21_10-40-41
B,906,6922.1,1149.8,2024-11-21_10-40-42
B,907,6922.1,1155.5,2024-11-21_10-40-43
B,908,6922.1,1161.2,2024-11-21_10-40-44
B,909,6922.1,1167.0,2024-11-21_10-40-45
B,910,6922.1,1172.8,2024-11-21_10-40-46
B,911,6922.1,1178.5,2024-11-21_10-40-46
B,912,6922.1,1184.2,2024-11-21_10-40-47
B,913,6922.1,1190.0,2024-11-21_10-40-48
B,914,6922.1,1195.8,2024-11-21_10-40-49
B,915,6922.1,1201.5,2024-11-21_10-40-50
B,916,6922.1,1207.2,2024-11-21_10-40-51
B,917,6922.1,1213.0,2024-11-21_10-40-52
B,918,6922.1,1218.8,2024-11-21_10-40-53
B,919,6922.1,1224.5,2024-11-21_10-40-54
B,920,6922.1,1230.2,2024-11-21_10-40-55
B,921,6922.1,1236.0,2024-11-21_10-40-56
B,922,6922.1,1241.8,2024-11-21_10-40-57
B,923,6922.1,1247.5,2024-11-21_10-40-58
B,924,6922.1,1253.2,2024-11-21_10-41-00
B,925,6922.1,1259.0,2024-11-21_10-41-01
B,926,6922.1,1264.8,2024-11-21_10-41-02
B,927,6922.1,1270.5,2024-11-21_10-41-03
B,928,6922.1,1276.2,2024-11-21_10-41-04
B,929,6922.1,1282.0,2024-11-21_10-41-05
B,930,6922.1,1287.8,2024-11-21_10-41-06
B,931,6922.1,1293.5,2024-11-21_10-41-07
B,932,6922.1,1299.2,2024-11-21_10-41-10
B,933,6922.1,1305.0,2024-11-21_10-41-12
B,934,6922.1,1310.8,2024-11-21_10-41-12
B,935,6922.1,1316.5,2024-11-21_10-41-13
B,936,6922.1,1322.2,2024-11-21_10-41-14
B,937,6922.1,1328.0,2024-11-21_10-41-17
B,938,6922.1,1333.8,2024-11-21_10-41-19
B,939,6922.1,1339.5,2024-11-21_10-41-21
B,940,6922.1,1345.2,2024-11-21_10-41-22
B,941,6922.1,1351.0,2024-11-21_10-41-24
B,942,6922.1,1356.8,2024-11-21_10-41-25
B,943,6922.1,1362.5,2024-11-21_10-41-26
B,944,6922.1,1368.2,2024-11-21_10-41-27
B,945,6922.1,1374.0,2024-11-21_10-41-28
B,946,6922.1,1379.8,2024-11-21_10-41-29
B,947,6922.1,1385.5,2024-11-21_10-41-30
B,948,6922.1,1391.2,2024-11-21_10-41-31
B,949,6922.1,1397.0,2024-11-21_10-41-32
B,952,6922.1,1414.2,2024-11-21_10-42-38
B,953,6922.1,1420.0,2024-11-21_10-42-39
B,954,6922.1,1425.8,2024-11-21_10-42-41
B,955,6922.1,1431.5,2024-11-21_10-42-42
B,956,6922.1,1437.2,2024-11-21_10-42-44
B,957,6922.1,1443.0,2024-11-21_10-42-45
B,958,6922.1,1448.8,2024-11-21_10-42-46
B,959,6922.1,1454.5,2024-11-21_10-42-48
B,960,6922.1,1460.2,2024-11-21_10-42-50
B,961,6922.1,1466.0,2024-11-21_10-42-51
B,962,6922.1,1471.8,2024-11-21_10-42-53
B,963,6922.1,1477.5,2024-11-21_10-42-54
B,964,6922.1,1483.2,2024-11-21_10-42-55
B,965,6922.1,1489.0,2024-11-21_10-42-56
B,966,6922.1,1494.8,2024-11-21_10-42-57
B,967,6922.1,1500.5,2024-11-21_10-42-58
B,968,6922.1,1506.2,2024-11-21_10-43-00
B,969,6922.1,1512.0,2024-11-21_10-43-03
B,970,6922.1,1517.8,2024-11-21_10-43-04
B,971,6922.1,1523.5,2024-11-21_10-43-05
B,972,6922.1,1529.2,2024-11-21_10-43-06
B,973,6922.1,1535.0,2024-11-21_10-43-08
B,974,6922.1,1540.8,2024-11-21_10-43-09
B,975,6922.1,1546.5,2024-11-21_10-43-10
B,976,6922.1,1552.2,2024-11-21_10-43-11
B,977,6922.1,1558.0,2024-11-21_10-43-12
B,978,6922.1,1563.8,2024-11-21_10-43-13
B,979,6922.1,1569.5,2024-11-21_10-43-14
B,980,6922.1,1575.2,2024-11-21_10-43-15
B,981,6922.1,1581.0,2024-11-21_10-43-16
B,982,6922.1,1586.8,2024-11-21_10-43-17
B,983,6922.1,1592.5,2024-11-21_10-43-19
B,984,6922.1,1598.2,2024-11-21_10-43-20
B,985,6922.1,1604.0,2024-11-21_10-43-21
B,986,6922.1,1609.8,2024-11-21_10-43-22
B,987,6922.1,1615.5,2024-11-21_10-43-23
B,988,6922.1,1621.2,2024-11-21_10-43-24
B,989,6922.1,1627.0,2024-11-21_10-43-26
B,990,6922.1,1632.8,2024-11-21_10-43-32
B,991,6922.1,1638.5,2024-11-21_10-43-34
B,992,6922.1,1644.2,2024-11-21_10-43-34
B,993,6922.1,1650.0,2024-11-21_10-43-35
B,994,6922.1,1655.8,2024-11-21_10-43-36
B,995,6922.1,1661.5,2024-11-21_10-43-37
B,996,6922.1,1667.2,2024-11-21_10-43-38
B,997,6922.1,1673.0,2024-11-21_10-43-39
B,998,6922.1,1678.8,2024-11-21_10-43-40
B,999,6922.1,1684.5,2024-11-21_10-43-40
B,1000,6922.1,1690.2,2024-11-21_10-43-41
B,1001,6922.1,1696.0,2024-11-21_10-43-42
B,1002,6922.1,1701.8,2024-11-21_10-43-43
B,1003,6922.1,1707.5,2024-11-21_10-43-44
B,1004,6922.1,1713.2,2024-11-21_10-43-45
B,1005,6922.1,1719.0,2024-11-21_10-43-46
B,1006,6922.1,1724.8,2024-11-21_10-43-47
B,1007,6922.1,1730.5,2024-11-21_10-43-47
B,1008,6922.1,1736.2,2024-11-21_10-43-48
B,1009,6922.1,1742.0,2024-11-21_10-43-50
B,1010,6922.1,1747.8,2024-11-21_10-43-50
B,1011,6922.1,1753.5,2024-11-21_10-43-51
B,1012,6922.1,1759.2,2024-11-21_10-43-52
B,1013,6922.1,1765.0,2024-11-21_10-43-53
B,1014,6922.1,1770.8,2024-11-21_10-43-54
B,1015,6922.1,1776.5,2024-11-21_10-43-55
B,1016,6922.1,1782.2,2024-11-21_10-43-56
B,1017,6922.1,1788.0,2024-11-21_10-43-57
B,1018,6922.1,1793.8,2024-11-21_10-43-57
B,1019,6922.1,1799.5,2024-11-21_10-43-58
B,1020,6922.1,1805.2,2024-11-21_10-43-59
B,1021,6922.1,1811.0,2024-11-21_10-44-00
B,1022,6922.1,1816.8,2024-11-21_10-44-01
B,1023,6922.1,1822.5,2024-11-21_10-44-02
B,1024,6922.1,1828.2,2024-11-21_10-44-02
B,1025,6922.1,1834.0,2024-11-21_10-44-03
B,1026,6922.1,1839.8,2024-11-21_10-44-04
B,1027,6922.1,1845.5,2024-11-21_10-44-05
B,1028,6922.1,1851.2,2024-11-21_10-44-06
B,1029,6922.1,1857.0,2024-11-21_10-44-07
B,1030,6922.1,1862.8,2024-11-21_10-44-07
B,1031,6922.1,1868.5,2024-11-21_10-44-09
B,1032,6922.1,1874.2,2024-11-21_10-44-09
B,1033,6922.1,1880.0,2024-11-21_10-44-10
B,1034,6922.1,1885.8,2024-11-21_10-44-11
B,1035,6922.1,1891.5,2024-11-21_10-44-11
B,1036,6922.1,1897.2,2024-11-21_10-44-12
B,1037,6922.1,1903.0,2024-11-21_10-44-13
B,1038,6922.1,1908.8,2024-11-21_10-44-14
B,1039,6922.1,1914.5,2024-11-21_10-44-14
B,1040,6922.1,1920.2,2024-11-21_10-44-15
B,1041,6922.1,1926.0,2024-11-21_10-44-16
B,1042,6922.1,1931.8,2024-11-21_10-44-17
B,1043,6922.1,1937.5,2024-11-21_10-44-17
B,1044,6922.1,1943.2,2024-11-21_10-44-18
B,1045,6922.1,1949.0,2024-11-21_10-44-19
B,1046,6922.1,1954.8,2024-11-21_10-44-21
B,1047,6922.1,1960.5,2024-11-21_10-44-21
B,1048,6922.1,1966.2,2024-11-21_10-44-22
B,1049,6922.1,1972.0,2024-11-21_10-44-23
B,1050,6922.1,1977.8,2024-11-21_10-44-24
B,1051,6922.1,1983.5,2024-11-21_10-44-25
B,1052,6922.1,1989.2,2024-11-21_10-44-26
B,1053,6922.1,1995.0,2024-11-21_10-44-26
B,1054,6922.1,2000.8,2024-11-21_10-44-27
B,1055,6922.1,2006.5,2024-11-21_10-44-28
B,1056,6922.1,2012.2,2024-11-21_10-44-29
B,1057,6922.1,2018.0,2024-11-21_10-44-29
B,1058,6922.1,2023.8,2024-11-21_10-44-30
B,1059,6922.1,2029.5,2024-11-21_10-44-31
B,1060,6922.1,2035.2,2024-11-21_10-44-31
B,1061,6922.1,2041.0,2024-11-21_10-44-32
B,1062,6922.1,2046.8,2024-11-21_10-44-33
B,1063,6922.1,2052.5,2024-11-21_10-44-34
B,1064,6922.1,2058.2,2024-11-21_10-44-35
B,1065,6922.1,2064.0,2024-11-21_10-44-35
B,1066,6922.1,2069.8,2024-11-21_10-44-36
B,1067,6922.1,2075.5,2024-11-21_10-44-37
B,1068,6922.1,2081.2,2024-11-21_10-44-38
B,1069,6922.1,2087.0,2024-11-21_10-44-39
B,1070,6922.1,2092.8,2024-11-21_10-44-39
B,1071,6922.1,2098.5,2024-11-21_10-44-40
B,1072,6922.1,2104.2,2024-11-21_10-44-41
B,1073,6922.1,2110.0,2024-11-21_10-44-42
B,1074,6922.1,2115.8,2024-11-21_10-44-43
B,1075,6922.1,2121.5,2024-11-21_10-44-43
B,1076,6922.1,2127.2,2024-11-21_10-44-45
